,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite,splitTile,splitSummary
0,81484182,600436.XSHG,A,E,600436,片仔癀,XSHG,974,2021-01-01 07:47:11,2021-01-01 07:47:28,0.115791387856,0.473503023386,2,0.531398717314,0,0.0287856131792,2021-01-01 07:47:29,片仔癀：融资净偿还467.42万元，融资余额19.29亿元（12-31）,2020年12月31日片仔癀融资净偿还467.42万元，融资余额19.29亿元,东方财富Choice数据,财智星,东方财富网,"片仔癀,融资,净,偿还,467.42,万元,融资,余额,19.29,亿元,12,31","2020,年,12,月,31,日,片仔癀,融资,净,偿还,467.42,万元,融资,余额,19.29,亿元"
1,81509587,600436.XSHG,A,E,600436,片仔癀,XSHG,974,2021-01-02 23:12:44,2021-01-02 23:13:00,0.00315152737312,0.996527612209,2,0.998103375896,0,0.131828546524,2021-01-02 23:13:02,深度分析：片仔癀VS同仁堂，谁最值得长期持有？,公司独家生产传统名贵中成药片仔癀。比较稳定，16年到19年平均为5.8%！获利含金量越多说明净利润越真实！,,白云科技论,搜狐财经,"深度,分析,片仔癀,VS,同仁堂,最,值得,长期,持有","公司,独家生产,传统,名贵,中成药,片仔癀,比较稳定,16,年,19,年,平均,5.8%,获利,含金量,越,说明,净利润,越,真实"
2,81516976,600436.XSHG,A,E,600436,片仔癀,XSHG,974,2021-01-03 15:20:19,2021-01-03 15:20:21,0.0199850723147,0.969790935516,2,0.979783471674,1,0.543746948242,2021-01-03 15:20:26,片仔癀——“中药茅台”100市盈率并不贵，投资价值解析！,企业医药板块呈现稳定增长的态势，日化板块将会带来新的利润增长点。片仔癀目前业务主要包括医药，日化和食品三大板块，总营业收入为57亿元，归属净利润14亿元。,,文心讲游戏,搜狐财经,"片仔癀,中药,茅台,100,市盈率,不贵,投资,价值,解析","企业,医药,板块,呈现,稳定增长,态势,日化,板块,将会,带来,新,利润,增长点,片仔癀,目前,业务,主要,包括,医药,日化,食品,三大,板块,总,营业,收入,57,亿元,归属,净利润,14,亿元"
3,81524667,600436.XSHG,A,E,600436,片仔癀,XSHG,974,2021-01-03 21:44:22,2021-01-03 21:44:24,0.0335841588676,0.961170971394,2,0.977963050827,0,0.0963560655713,2021-01-03 21:44:40,片仔癀VS云南白药，谁值得持有？,公司独家生产传统名贵中成药片仔癀。获利含金量越多说明净利润越真实！投资活动现金流为正就要分两种情况，一是以前投资的股利或利息收入，另一种是变卖家当。,,芊芊会玩游戏,搜狐财经,"片仔癀,VS,云南白药,值得,持有","公司,独家生产,传统,名贵,中成药,片仔癀,获利,含金量,越,说明,净利润,越,真实,投资,活动,现金流,正,就要,分,两种,情况,一是,以前,投资,股利,利息收入,一种,变卖,家当"
4,81524748,600436.XSHG,A,E,600436,片仔癀,XSHG,974,2021-01-03 21:48:04,2021-01-03 21:48:07,0.0319945588708,0.953218102455,2,0.969215381891,1,0.810122346878,2021-01-03 21:48:10,片仔癀——100倍PE如何撑起“中药第一股”头衔？后市是否值得投资？,从企业营业收入和净利润成长性来看，片仔癀的营业收入和净利润有一定的周期性，并且没三年会出现一个营业收入和净利润的周期顶点。片仔癀是一家业绩高成长，产品具有很大的差异性和竞争力的企业，但是企业的业绩成长有明显的周期性，同时企业的净利润含金量比较低。,,文心讲游戏,搜狐财经,"片仔癀,100,倍,PE,撑起,中药,第一股,头衔,后市,是否,值得,投资","企业,营业,收入,净利润,成长性,来看,片仔癀,营业,收入,净利润,一定,周期性,没,三年,会,出现,营业,收入,净利润,周期,顶点,片仔癀,一家,业绩,高,成长,产品,具有,很大,差异性,竞争力,企业,企业,业绩,成长,明显,周期性,企业,净利润,含金量,比较,低"
5,81527184,600436.XSHG,A,E,600436,片仔癀,XSHG,974,2021-01-04 02:01:04,2021-01-04 02:01:07,6.29566017096e-08,0.999999880791,2,0.999999912269,0,0.0197727799416,2021-01-04 02:01:11,“药中茅台”片仔癀名副其实，超强的投资逻辑值得深究！,片仔癀日化产品同比增速显著加快。提价之后片仔癀销售业务利润有望增厚。这款产品就是现在被调侃为“智商税”的东阿阿胶。,,文心讲游戏,搜狐财经,"药中,茅台,片仔癀,名副其实,超强,投资,逻辑,值得,深究","片仔癀,日化,产品,同比,增速,显著,加快,提价,之后,片仔癀,销售业务,利润,有望,增厚,款,产品,现在,调侃,智商,税,东阿阿胶"
6,81544702,600436.XSHG,A,E,600436,片仔癀,XSHG,974,2021-01-04 10:14:52,2021-01-04 10:14:56,0.0910821333528,0.899371802807,2,0.944912869483,1,0.779054224491,2021-01-04 10:14:59,片仔癀早盘大涨5.04% 股价创4月新高,2021年01月04日早盘10时09分，片仔癀出现异动，股价大幅拉升5.04%，创4月新高。过去一年内该股有2次涨停，涨停后第二交易日涨0次，跌2次，跌占比100%。,自选股智能写手,,腾讯网,"片仔癀,早盘,大涨,5.04%,股价,创,4,月,新高","2021,年,01,月,04,日,早盘,10,时,09,分,片仔癀,出现,异动,股价,大幅,拉升,5.04%,创,4,月,新高,过去,一年,内该,股有,2,次,涨停,涨停,后,交易日,涨,0,次,跌,2,次,跌,占,100%"
7,81575118,600436.XSHG,A,E,600436,片仔癀,XSHG,974,2021-01-04 17:17:25,2021-01-04 17:17:26,0.023214334622,0.975125551224,2,0.986732718535,1,0.671508640051,2021-01-04 17:19:22,片仔癀及控股子公司通过高新技术企业认定,片仔癀2020三季报归母净利润为13.29亿元，同比增长19.83%。,同花顺综合,,同花顺,"片仔癀,控股,子公司,高新技术,企业,认定","片仔癀,2020,三,季报,归母,净利润,13.29,亿元,同比,增长,19.83%"
8,81575404,600436.XSHG,A,E,600436,片仔癀,XSHG,974,2021-01-04 17:23:02,2021-01-04 17:23:05,0.00497755967081,0.994589209557,2,0.997077989392,1,0.54055403471,2021-01-04 17:23:11,片仔癀(600436.SH)及控股子公司通过高新技术企业认定,控股子公司福建片仔癀化妆品有限公司该次高新技术企业的认定为首次认定，根据国家有关规定，自通过高新技术企业认定起连续三年可享受国家关于高新技术企业的税收优惠，即按15%的税率缴纳企业所得税。,格隆汇,,和讯网,"片仔癀,600436,SH,控股,子公司,高新技术,企业,认定","控股,子公司,福建,片仔癀,化妆品,有限公司,该次,高新技术,企业,认定,首次,认定,国家有关,规定,高新技术,企业,认定,连续,三年,享受,国家,高新技术,企业,税收,优惠,15%,税率,缴纳,企业,所得税"
9,81592878,600436.XSHG,A,E,600436,片仔癀,XSHG,974,2021-01-04 21:55:50,2021-01-04 21:55:51,0.000308752933051,0.999669671059,2,0.999824047525,1,0.581297516823,2021-01-04 21:55:53,公司观察丨炒作还是实力，片仔癀凭什么比云南白药贵？,因为和另一家中成药巨头片仔癀相比，云南白药的净利润和净资产都遥遥领先，但是市值却在今年被对方反超。原因是其赖以起家的白药系自制药品应用场景较窄，可替代性高，近年来增速有所放缓，且其毛利率不及牙膏，导致公司营收和利润都出现了较大的增长压力。,和讯名家,,和讯网,"公司,观察,炒作,实力,片仔癀,云南白药,贵","另一家,中成药,巨头,片仔癀,相比,云南白药,净利润,净资产,都,遥遥领先,市值,却,今年,对方,反超,原因,赖以,起家,白药,系,自制,药品,应用,场景,较窄,替代性,高,近年来,增速,有所,放缓,毛利率,不及,牙膏,导致,公司,营收,利润,都,出现,较大,增长,压力"
