,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite,splitTile,splitSummary
0,81481116,002415.XSHE,A,E,2415,海康威视,XSHE,36868,2021-01-01 01:10:26,2021-01-01 01:10:27,0.0821233838797,0.915380060673,2,0.956441752613,0,-0.00651231408119,2021-01-01 01:10:28,海康威视现7笔大宗交易 总成交金额3.89亿元,海康威视12月31日大宗交易平台共发生7笔成交，合计成交量802.00万股，成交金额3.89亿元。从参与大宗交易营业部来看，机构专用席位共出现在7笔成交的买方或卖方营业部中，合计成交金额为3.89亿元，净卖出3.62亿元。,数据宝,,新浪财经,"海康威视,现,7,笔,大宗,交易,总成交,金额,3.89,亿元","海康威视,12,月,31,日,大宗,交易平台,共,发生,7,笔,成交,合计,成交量,802.00,万股,成交,金额,3.89,亿元,参与,大宗,交易,营业部,来看,机构,专用,席位,共,出现,7,笔,成交,买方,卖方,营业部,中,合计,成交,金额,3.89,亿元,净,卖出,3.62,亿元"
1,81496674,002415.XSHE,A,E,2415,海康威视,XSHE,36868,2021-01-01 21:29:49,2021-01-01 21:29:51,0.0492338724434,0.902353823185,2,0.926970759407,0,0.0890744030476,2021-01-01 21:29:52,海康威视——技术分析，后市如何？,刺客根据往期业绩数据测算，海康威视2020年全年净利润可能会超过128亿元，持续三年净利润破百亿。营收和净利润下滑对公司短期的影响没有这么大，公司整体还是不差钱。,,雨汐情感录,搜狐财经,"海康威视,技术,分析,后市","刺客,往期,业绩,数据,测算,海康威视,2020,年,全年,净利润,可能,会,超过,128,亿元,持续,三年,净利润,破,百亿,营收,净利润,下滑,公司,短期,影响,没有,大,公司,整体,不,差钱"
2,81532858,002415.XSHE,A,E,2415,海康威视,XSHE,36868,2021-01-04 08:06:09,2021-01-04 08:06:10,0.0571301616728,0.909754395485,2,0.938319476321,1,0.440975666046,2021-01-04 08:06:13,【沪深股通】海康威视12月31日获外资卖出0.47%股份,海康威视获外资卖出3821.54万股，占流通盘0.47%，上榜陆股通日减仓前十。海康威视最近5个交易日上涨2.95%，陆股通累计净卖出8345.05万股，占流通盘1.03%，区间平均卖出价47.26元。,同花顺金融研究中心,,同花顺,"沪,深,股通,海康威视,12,月,31,日获,外资,卖出,0.47%,股份","海康威视,获,外资,卖出,3821.54,万股,占,流通盘,0.47%,上榜,陆股,通日,减仓,前十,海康威视,最近,5,交易日,上涨,2.95%,陆股通,累计,净,卖出,8345.05,万股,占,流通盘,1.03%,区间,平均,卖出价,47.26,元"
3,81537079,002415.XSHE,A,E,2415,海康威视,XSHE,36868,2021-01-04 09:08:06,2021-01-04 09:08:13,0.195157378912,0.6000674963,2,0.697646185756,1,0.675596231967,2021-01-04 09:08:16,海康威视：融资净买入9943.34万元，两市排名第17（12-31）,2020年12月31日海康威视融资净买入9943.34万元，两市排名第17,东方财富Choice数据,财智星,东方财富网,"海康威视,融资,净,买入,9943.34,万元,两市,排名第,17,12,31","2020,年,12,月,31,日,海康威视,融资,净,买入,9943.34,万元,两市,排名第,17"
4,81538185,002415.XSHE,A,E,2415,海康威视,XSHE,36868,2021-01-04 09:17:16,2021-01-04 09:17:17,0.000349944573827,0.999552071095,2,0.999727043381,0,-0.00449142754078,2021-01-04 09:19:53,海康威视(002415)融资融券信息(12-31),海康威视(002415)融资融券信息(12-31),东方财富Choice数据,,东方财富网,"海康威视,002415,融资,融券,信息,12,31","海康威视,002415,融资,融券,信息,12,31"
5,81541569,002415.XSHE,A,E,2415,海康威视,XSHE,36868,2021-01-04 09:48:46,2021-01-04 09:48:47,0.208662971854,0.789091289043,2,0.893422774971,-1,-0.564451813698,2021-01-04 09:48:52,海康威视早盘跳水3.01% 量比达6.33,2021年01月04日早盘09时40分，海康威视出现异动，股价大幅下跌3.01%。过去一年内该股有1次涨停，涨停后第二交易日涨0次，跌1次，跌占比100%。,自选股智能写手,,腾讯网,"海康威视,早盘,跳水,3.01%,量,比达,6.33","2021,年,01,月,04,日,早盘,09,时,40,分,海康威视,出现,异动,股价,大幅,下跌,3.01%,过去,一年,内该,股有,1,次,涨停,涨停,后,交易日,涨,0,次,跌,1,次,跌,占,100%"
6,81553237,002415.XSHE,A,E,2415,海康威视,XSHE,36868,2021-01-04 11:45:19,2021-01-04 11:45:25,0.992134332657,0.00757268443704,1,0.503639850765,0,0.0290653944016,2021-01-04 11:45:31,海康威视！安防一哥之路后市如何？,刺客根据往期业绩数据测算，海康威视2020年全年净利润可能会超过128亿元，持续三年净利润破百亿。公司就成为了全球领先的安防企业，目前是全球市占率第一的安防企业。营收和净利润下滑对公司短期的影响没有这么大，公司整体还是不差钱。,,昔梦,搜狐财经,"海康威视,安防,一哥,之路,后市","刺客,往期,业绩,数据,测算,海康威视,2020,年,全年,净利润,可能,会,超过,128,亿元,持续,三年,净利润,破,百亿,公司,成为,全球,领先,安防,企业,目前,全球,市占率,第一,安防,企业,营收,净利润,下滑,公司,短期,影响,没有,大,公司,整体,不,差钱"
7,81561383,002415.XSHE,A,E,2415,海康威视,XSHE,36868,2021-01-04 14:21:10,2021-01-04 14:21:11,0.29563203454,0.6831163764,2,0.83093239367,1,0.865346759558,2021-01-04 14:21:12,海康威视股价拉升3.07% 股价创1月新高,2021年01月04日下午盘14时14分，海康威视出现异动，股价大幅拉升3.07%，创1月新高。过去一年内该股有1次涨停，涨停后第二交易日涨0次，跌1次，跌占比100%。,自选股智能写手,,腾讯网,"海康威视,股价,拉升,3.07%,股价,创,1,月,新高","2021,年,01,月,04,日,下午,盘,14,时,14,分,海康威视,出现,异动,股价,大幅,拉升,3.07%,创,1,月,新高,过去,一年,内该,股有,1,次,涨停,涨停,后,交易日,涨,0,次,跌,1,次,跌,占,100%"
8,81562247,002415.XSHE,A,E,2415,海康威视,XSHE,36868,2021-01-04 14:34:36,2021-01-04 14:34:45,0.522140741348,0.353595197201,1,0.614665567875,1,0.725036942959,2021-01-04 14:34:48,公募发行新年档开启，李晓西、丘栋荣出征！张坤调研海康威视、陆彬调研天齐锂业等,其次是这类企业的供给在过去几年其实是不太够的，即制造业的资本开支和产能投入是不太够的。,证券市场红周刊,张桔,证券市场红周刊,"公募,发行,新年,档,开启,李晓西,丘栋荣,出征,张坤,调研,海康威视,陆彬,调研,天齐锂业","这类,企业,供给,过去,几年,其实,不太够,制造业,资本,开支,产能,投入,不太够"
9,81569046,002415.XSHE,A,E,2415,海康威视,XSHE,36868,2021-01-04 16:04:43,2021-01-04 16:04:57,0.00764051638544,0.990020751953,2,0.993841010146,1,0.659933692217,2021-01-04 16:04:59,海康威视01月04日继续上涨，股价创历史新高,截至今日收盘，海康威视上涨2.66%，收盘价为49.80元，盘中股价最高触及50.65元，股价创历史新高。在综合安防领域，根据Omdia1报告，海康威视连续8年蝉联视频监控行业全球第一，拥有全球视频监控市场份额的24.1%2。,同花顺AI资讯社,,同花顺,"海康威视,01,月,04,日,继续,上涨,股价,创,历史,新高","截至,今日,收盘,海康威视,上涨,2.66%,收盘价,49.80,元,盘中,股价,最高,触及,50.65,元,股价,创,历史,新高,综合,安防,领域,Omdia1,报告,海康威视,连续,8,年,蝉联,视频,监控,行业,全球,第一,拥有,全球,视频,监控,市场份额,24.1%,2"
