,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite,splitTile,splitSummary
0,82226973,002046.XSHE,A,E,2046,国机精工,XSHE,1792,2021-01-15 09:29:29,2021-01-15 09:35:19,0.0216956678778,0.94121915102,2,0.952066984959,0,0.0156811118126,2021-01-15 09:35:22,投资者提问：董秘，请问公司最新股东人数多少？你同胞兄弟国机精工每次都能及时...,你同胞兄弟国机精工每次都能及时回答投资者，股价一直表现比你们好，多学习学习。尊敬的投资者您好，感谢您对公司的提问！公司股东信息为非公开信息，如您需查询，需经公司核实股东身份后方可提供，望理解！,问董秘,,新浪财经,"投资者,提问,董秘,请问,公司,最新,股东,人数,同胞兄弟,国机,精工,每次,都,及时","同胞兄弟,国机,精工,每次,都,及时,回答,投资者,股价,表现,你们好,学习,学习,尊敬,投资者,您好,感谢您,公司,提问,公司,股东,信息,非,公开,信息,需,查询,需经,公司,核实,股东,身份,后方,提供,理解"
1,82283740,002046.XSHE,A,E,2046,国机精工,XSHE,1792,2021-01-16 03:32:02,2021-01-16 03:32:03,0.000977265764959,0.998835146427,2,0.99932377931,0,0.0216968774796,2021-01-16 03:32:06,证券代码：002046 证券简称：国机精工 公告编号： 2021-001国机精工股份有限公司关于使用闲置募集资金进行现金管理的进展公告,公司使用部分暂时闲置募集资金进行现金管理有利于提高闲置募集资金的使用效率，有利于提高资金收益，不会与募集资金投资项目的实施计划相抵触，不影响募集资金项目的正常进行，不存在变相改变募集资金投向、损害公司股东利益的情形。,证券时报,,新浪财经,"证券,代码,002046,证券,简称,国机,精工,公告,编号,2021,001,国机,精工,股份,有限公司,使用,闲置,募集,资金,进行,现金管理,进展,公告","公司,使用,部分,暂时,闲置,募集,资金,进行,现金管理,有利于,提高,闲置,募集,资金,使用,效率,有利于,提高,资金,收益,不会,募集,资金,投资,项目,实施,计划,相,抵触,不,影响,募集,资金,项目,正常,进行,不,存在,变相,改变,募集,资金,投向,损害,公司,股东,利益,情形"
2,82621021,002046.XSHE,A,E,2046,国机精工,XSHE,1792,2021-01-20 19:51:58,2021-01-22 10:06:37,0.0769327059388,0.713500142097,2,0.751966495067,-1,-0.858050888032,2021-01-22 10:06:43,国机精工（002046.SZ）拟终止退还洛阳伊滨一地块事项,公司进行业务和资产调整，轴承业务由全资子公司洛阳轴承研究所有限公司运营，伊滨区两宗土地划归轴研所持有。,智通财经网,,腾讯网,"国机,精工,002046,SZ,拟,终止,退还,洛阳,伊滨,地块,事项","公司,进行,业务,资产,调整,轴承,业务,全资,子公司,洛阳,轴承,研究所,有限公司,运营,伊滨区,两宗,土地,划归,轴,研所,持有"
3,82522363,002046.XSHE,A,E,2046,国机精工,XSHE,1792,2021-01-20 19:56:29,2021-01-20 19:56:31,0.0205196663737,0.965308070183,2,0.97556790337,-1,-0.826416406035,2021-01-20 19:56:32,国机精工拟终止退还洛阳伊滨一地块事项,公司进行业务和资产调整，轴承业务由全资子公司洛阳轴承研究所有限公司运营，伊滨区两宗土地划归轴研所持有。,智通财经,,同花顺,"国机,精工,拟,终止,退还,洛阳,伊滨,地块,事项","公司,进行,业务,资产,调整,轴承,业务,全资,子公司,洛阳,轴承,研究所,有限公司,运营,伊滨区,两宗,土地,划归,轴,研所,持有"
4,82522428,002046.XSHE,A,E,2046,国机精工,XSHE,1792,2021-01-20 19:58:07,2021-01-20 19:58:08,0.0241950508207,0.962478339672,2,0.974575865082,0,0.0288297712803,2021-01-20 19:58:11,国机精工(002046.SZ)变更募集资金用于“伊滨科技产业园(一期)项目”建设,格隆汇1月20日丨国机精工公布，“高速精密重载轴承产业化示范线建设项目”于2014年立项，拟建设一条圆锥滚子轴承生产线，主要以高速铁路用轴承、城市轨道车辆轴承、机车及传动轴承为主。,格隆汇,,腾讯网,"国机,精工,002046,SZ,变更,募集,资金,用于,伊滨,科技,产业园,一期,项目,建设","格隆汇,1,月,20,日,国机,精工,公布,高速,精密,重载,轴承,产业化,示范,线,建设项目,2014,年,立项,拟,建设,一条,圆锥,滚子,轴承,生产线,主要,高速铁路,轴承,城市轨道,车辆,轴承,机车,传动轴,承,为主"
5,82522429,002046.XSHE,A,E,2046,国机精工,XSHE,1792,2021-01-20 19:58:07,2021-01-20 19:58:08,0.0221107881516,0.975700318813,2,0.986755712889,-1,-0.834432208538,2021-01-20 19:58:10,国机精工(002046.SZ)拟终止退还伊滨区部分土地,公司以出让方式取得洛阳市伊滨区编号为TDJYX-2011-50和编号为TDJYX-2011-52的两宗土地。,格隆汇,,腾讯网,"国机,精工,002046,SZ,拟,终止,退还,伊滨区,部分,土地","公司,出让,方式,取得,洛阳市,伊滨区,编号,TDJYX,2011,50,编号,TDJYX,2011,52,两宗,土地"
6,82534070,002046.XSHE,A,E,2046,国机精工,XSHE,1792,2021-01-21 01:51:10,2021-01-21 01:51:32,0.00468937167898,0.995265364647,2,0.997610050486,0,0.00181158110499,2021-01-21 01:58:01,国机精工股份有限公司第六届董事会第三十八次会议决议公告,监事会同意该事项，并同意将该事项提交公司股东大会审议。二十五、被提名人不是最近三十六个月内因证券期货犯罪，受到司法机关刑事处罚或者中国证监会行政处罚的人员。,,,证券时报网,"国机,精工,股份,有限公司,第六届,董事会,第三十八,次,会议,决议,公告","监事会,同意,事项,同意,事项,提交,公司,股东大会,审议,二十五,提名,人,不是,最近,三十六个,月,内因,证券期货,犯罪,受到,司法机关,刑事,处罚,中国证监会,行政处罚,人员"
7,82534094,002046.XSHE,A,E,2046,国机精工,XSHE,1792,2021-01-21 01:51:10,2021-01-21 01:51:33,0.0549603775144,0.921319425106,2,0.948799613863,0,-0.0146205797791,2021-01-21 01:59:17,国机精工股份有限公司独立董事提名人声明,提名人 国机精工股份有限公司董事会 现就提名 王怀书 为国机精工股份有限公司第 七 届董事会独立董事候选人发表公开声明。被提名人符合中国证监会《关于在上市公司建立独立董事制度的指导意见》规定的独立董事任职资格和条件。,,,证券时报网,"国机,精工,股份,有限公司,独立,董事,提名,人,声明","提名,人,国机,精工,股份,有限公司,董事会,现,提名,王怀书,为国机,精工,股份,有限公司,七,届,董事会,独立,董事,候选人,发表,公开,声明,提名,人,符合,中国证监会,上市公司,建立,独立,董事,制度,指导,意见,规定,独立,董事,任职,资格,条件"
8,82554569,002046.XSHE,A,E,2046,国机精工,XSHE,1792,2021-01-21 10:26:53,2021-01-21 10:26:54,0.0658226162195,0.881425082684,2,0.914336390793,-1,-0.626458415389,2021-01-21 10:26:58,国机精工终止将201亩土地退还洛阳市国土资源局 拟满足自身业务需求,河南上市公司 国机精工 发布《关于终止退还伊滨区部分土地的公告》。国机精工董事会同意将洛阳市伊滨区 TDJYX-2011-52 地块以购得时的成交价2，421.99万元退还给洛阳市国土资源局。,中国财经时报网,,新浪财经,"国机,精工,终止,201,亩,土地,退还,洛阳市,国土资源,局,拟,满足,业务,需求","河南,上市公司,国机,精工,发布,终止,退还,伊滨区,部分,土地,公告,国机,精工,董事会,同意,洛阳市,伊滨区,TDJYX,2011,52,地块,购得,时,成交价,2,421.99,万元,退还给,洛阳市,国土资源,局"
9,82963708,002046.XSHE,A,E,2046,国机精工,XSHE,1792,2021-01-28 12:06:32,2021-01-28 12:06:41,0.0546312518418,0.933135449886,2,0.960451075807,1,0.555501931906,2021-01-28 12:06:45,国机精工预计全年净利润同比增长118%至191%,国机精工发布业绩预告，公司预计2020年1-12月归属上市公司股东的净利润6000.00万至8000.00万，同比变动118.00%至191.00%，通用设备行业平均净利润增长率为31.17%。,同花顺金融研究中心,,同花顺,"国机,精工,预计,全年,净利润,同比,增长,118%,191%","国机,精工,发布,业绩,预告,公司,预计,2020,年,1,12,月,归属,上市公司,股东,净利润,6000.00,万至,8000.00,万,同比,变动,118.00%,191.00%,通用设备,行业,平均,净利润,增长率,31.17%"
