,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite,splitTile,splitSummary
0,81998081,003032.XSHE,A,E,3032,传智教育,XSHE,799823,2021-01-03 18:20:48,2021-01-12 07:02:17,0.242033109069,0.66465562582,2,0.785672180355,0,0.0423788875341,2021-01-12 07:02:32,新股申购结果：传智教育公布中签率,新股申购结果：传智教育公布中签率,中财网,,腾讯网,"新股申购,传智教育,公布,中签率","新股申购,传智教育,公布,中签率"
1,81998051,003032.XSHE,A,E,3032,传智教育,XSHE,799823,2021-01-03 19:43:42,2021-01-12 07:02:15,0.0777535140514,0.916332483292,2,0.955209240317,0,0.00259650349617,2021-01-12 07:02:18,传智教育(003032.SZ)回拨后网上定价发行中签率为0.029%,传智教育发布公告，回拨后，网下最终发行数量为402.4250万股，约占本次发行总量的10%。回拨后本次网上定价发行的中签率为0.0293555645%，申购倍数为3，406.50919倍。,智通财经,,腾讯网,"传智教育,003032,SZ,回拨,后,网上,定价,发行,中签率,0.029%","传智教育,发布公告,回拨,后,网,下,最终,发行,数量,402.4250,万股,约,占,本次,发行,总量,10%,回拨,后,本次,网上,定价,发行,中签率,0.0293555645%,申购,倍数,3,406.50919,倍"
2,81533425,003032.XSHE,A,E,3032,传智教育,XSHE,799823,2021-01-04 08:13:41,2021-01-04 08:13:45,0.0448214039207,0.953049063683,2,0.975459765643,0,0.00291216671467,2021-01-04 08:13:51,传智教育网上发行最终中签率为0.0294%,据交易所公告，传智教育公布网上申购情况及中签率，本次网上发行有效申购户数为16，042，061户，有效申购股数为123，385，466，000股。网上最终发行数量为 3，622.0500万股，约占本次发行总量90%。,,上海证券报,搜狐财经,"传智教育,网上,发行,最终,中签率,0.0294%","交易所,公告,传智教育,公布,网上,申购,情况,中签率,本次,网上,发行,有效,申购,户数,16,042,061,户,有效,申购,股数,123,385,466,000,股,网上,最终,发行,数量,3,622.0500,万股,约,占,本次,发行,总量,90%"
3,81998055,003032.XSHE,A,E,3032,传智教育,XSHE,799823,2021-01-04 20:24:00,2021-01-12 07:02:15,0.00722894025967,0.992616713047,2,0.996231183177,0,0.0779674783349,2021-01-12 07:02:18,传智教育中签号出炉，共7.24万个,传智教育1月4日晚间披露网上中签结果，中签号码共72，441个，每个中签号码能认购500股传智教育A股股票。,E公司,,腾讯网,"传智教育,中签号,出炉,共,7.24,万个","传智教育,1,月,4,日,晚间,披露,网上,中签,中签,号码,共,72,441,每个,中签,号码,认购,500,股,传智教育,A股,股票"
4,81998069,003032.XSHE,A,E,3032,传智教育,XSHE,799823,2021-01-04 20:36:04,2021-01-12 07:02:17,0.125153198838,0.872144639492,2,0.934721238911,0,-0.0242648005486,2021-01-12 07:02:20,兑奖啦！传智教育中签号出炉 看看你中了没,今日晚间，新股传智教育中签号出炉，中签号码共72441个。传智教育披露网上中签结果，中签号码共72441个，每个中签号码只能认购500股传智教育A股股票。,腾讯自选股,,腾讯网,"兑奖,传智教育,中签号,出炉,看看,中,没","今日,晚间,新股,传智教育,中签号,出炉,中签,号码,共,72441,传智教育,披露,网上,中签,中签,号码,共,72441,每个,中签,号码,只能,认购,500,股,传智教育,A股,股票"
5,81998085,003032.XSHE,A,E,3032,传智教育,XSHE,799823,2021-01-04 20:47:33,2021-01-12 07:02:18,0.0135590909049,0.98418033123,2,0.990959876683,0,0.0978899389505,2021-01-12 07:02:19,传智教育(003032.SZ)IPO网上中签结果出炉：中签号共72441个,凡参与此次网上定价发行申购江苏传智播客教育科技股份有限公司股票的投资者持有的申购配号尾数与上述号码相同的，则为中签号码。中签号码共有72441个，每个中签号码只能认购500股传智教育A股股票。,格隆汇,,腾讯网,"传智教育,003032,SZ,IPO,网上,中签,出炉,中签号,共,72441","凡,参与,此次,网上,定价,发行,申购,江苏,传智播,客,教育,科技股份,有限公司,股票,投资者,持有,申购,配号,尾数,上述,号码,相同,中,签,号码,中签,号码,共有,72441,每个,中签,号码,只能,认购,500,股,传智教育,A股,股票"
6,81602733,003032.XSHE,A,E,3032,传智教育,XSHE,799823,2021-01-05 07:05:50,2021-01-05 07:05:51,0.0689384862781,0.93023788929,2,0.964707132429,0,0.0795808941126,2021-01-05 07:05:54,传智教育 今日新股缴款,传智教育发布首次公开发行股票网上申购摇号中签结果。投资者根据网上中签结果公告确认中签后足额缴纳认购款。,东方财富Choice数据,财智星,东方财富网,"传智教育,今日,新股,缴款","传智教育,发布,首次,公开,发行股票,网上,申购,摇号,中签,投资者,网上,中签,公告,确认,中,签后,足额,缴纳,认购,款"
7,81602734,003032.XSHE,A,E,3032,传智教育,XSHE,799823,2021-01-05 07:05:50,2021-01-05 07:05:51,0.523797392845,0.470830976963,1,0.732729673386,0,-0.0467847168446,2021-01-05 07:05:54,传智教育新股缴款提示,传智教育发布首次公开发行股票网上申购摇号中签结果。投资者根据网上中签结果公告确认中签后须足额缴纳认购款。,东方财富Choice数据,财智星,东方财富网,"传智教育,新股,缴款,提示","传智教育,发布,首次,公开,发行股票,网上,申购,摇号,中签,投资者,网上,中签,公告,确认,中,签后,须,足额,缴纳,认购,款"
8,81998060,003032.XSHE,A,E,3032,传智教育,XSHE,799823,2021-01-05 07:49:50,2021-01-12 07:02:15,0.0398039296269,0.958449065685,2,0.978351030499,0,0.12742023468,2021-01-12 07:02:17,传智教育中签号出炉 中签号码共有72441个,据交易所公告，传智教育公布网上中签结果。中签号码共有72441个，每个中签号码只能认购500股传智教育A股股票。,中国证券网,,腾讯网,"传智教育,中签号,出炉,中签,号码,共有,72441","交易所,公告,传智教育,公布,网上,中签,中签,号码,共有,72441,每个,中签,号码,只能,认购,500,股,传智教育,A股,股票"
9,81607327,003032.XSHE,A,E,3032,传智教育,XSHE,799823,2021-01-05 08:10:15,2021-01-05 08:10:30,0.207758441567,0.705358684063,2,0.809237904847,0,0.0992428898811,2021-01-05 08:10:51,1月5日新股提示：天能股份申购 传智教育中签号出炉 浩欧博公布网上中签率,据交易所公告，天能股份今日申购，顶格申购需配市值20.5万元。据交易所公告，浩欧博公布网上申购情况及中签率，本次网上发行有效申购户数为5，117，915户，有效申购股数为19，707，637，000股。,上海证券报·中国证券网,,中国证券网,"1,月,5,日,新股,提示,天能,股份,申购,传智教育,中签号,出炉,浩,欧博,公布,网上,中签率","交易所,公告,天能,股份,今日,申购,顶格,申购,需配,市值,20.5,万元,交易所,公告,浩,欧博,公布,网上,申购,情况,中签率,本次,网上,发行,有效,申购,户数,5,117,915,户,有效,申购,股数,19,707,637,000,股"
