,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite,splitTile,splitSummary
0,81492803,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-01 15:24:46,2021-01-01 15:24:49,0.0130809089169,0.985384881496,2,0.991925335955,0,-0.00198203325272,2021-01-01 15:24:50,深沪交易所年报预约披露时间表出炉:沃华医药拔得头筹 1月21日披露年报,深交所2020年年报预约披露时间表出炉，沃华医药拔得头筹，将于2021年1月21日披露年报。沪市2020年年报预约披露时间出炉，ST南化、上海家化、宏发股份2月3日披露，拔得头筹。,证券时报网,,中国上市公司资讯网,"深,沪,交易所,年报,预约,披露,时间表,出炉,沃华医药,拔得,头筹,1,月,21,日,披露,年报","深交所,2020,年,年报,预约,披露,时间表,出炉,沃华医药,拔得,头筹,2021,年,1,月,21,日,披露,年报,沪市,2020,年,年报,预约,披露,时间,出炉,ST南化,上海家化,宏发股份,2,月,3,日,披露,拔得,头筹"
1,81541707,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-04 09:49:35,2021-01-04 09:49:36,0.00176518177614,0.997725903988,2,0.998608494876,1,0.910029907525,2021-01-04 09:49:36,宏发股份股价拉升5.15% 股价创历史新高,2021年01月04日早盘09时32分，宏发股份出现异动，股价大幅拉升5.15%，创历史新高。过去一年内该股有3次涨停，涨停后第二交易日涨2次，跌1次，涨占比66.67%，跌占比33.33%。,自选股智能写手,,腾讯网,"宏发股份,股价,拉升,5.15%,股价,创,历史,新高","2021,年,01,月,04,日,早盘,09,时,32,分,宏发股份,出现,异动,股价,大幅,拉升,5.15%,创,历史,新高,过去,一年,内该,股有,3,次,涨停,涨停,后,交易日,涨,2,次,跌,1,次,涨,占,66.67%,跌,占,33.33%"
2,81569009,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-04 16:04:43,2021-01-04 16:04:48,0.00525582954288,0.993375360966,2,0.996003275737,1,0.797602547705,2021-01-04 16:04:53,宏发股份01月04日大涨，股价创历史新高,截至今日收盘，宏发股份上涨7.47%，收盘价为58.27元，收盘价创历史新高。近一年公司股价累计上涨70.48%，同期沪深300指数上涨27.09%。,同花顺AI资讯社,,同花顺,"宏发股份,01,月,04,日大涨,股价,创,历史,新高","截至,今日,收盘,宏发股份,上涨,7.47%,收盘价,58.27,元,收盘价,创,历史,新高,近,一年,公司,股价,累计,上涨,70.48%,同期,沪,深,300,指数,上涨,27.09%"
3,81677888,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-06 08:09:57,2021-01-06 08:09:58,0.00321864429861,0.995770633221,2,0.99737995537,-1,-0.387685406208,2021-01-06 08:09:59,宏发股份：1月5日融资净买入11.52万元 环比减少99.50%,1月5日融资买入2807.30万元，融资偿还2795.79万元，融资净买入11.52万元，当前融资余额为1.63亿元。宏发股份1月5日融资融券余额较昨日增加143.38万元至2.17亿元。,同花顺金融研究中心,,同花顺,"宏发股份,1,月,5,日,融资,净,买入,11.52,万元,环比,减少,99.50%","1,月,5,日,融资,买入,2807.30,万元,融资,偿还,2795.79,万元,融资,净,买入,11.52,万元,当前,融资,余额,1.63,亿元,宏发股份,1,月,5,日,融资,融券,余额,昨日,增加,143.38,万元,2.17,亿元"
4,81684640,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-06 09:16:35,2021-01-06 09:16:59,0.0020443815738,0.996287941933,2,0.99731013272,-1,-0.546356868744,2021-01-06 09:18:32,宏发股份连续5日遭北上资金净卖出，累计卖出1.77亿元,宏发股份01月05日陆股通净卖出1305.30万元。宏发股份近5日陆股通资金呈现持续卖出状态，近5日北上资金累计净卖出1.77亿元，外资近期有持续流出的迹象。,同花顺AI资讯社,,同花顺,"宏发股份,连续,5,日,遭,北上,资金,净,卖出,累计,卖出,1.77,亿元","宏发股份,01,月,05,日陆股,通净,卖出,1305.30,万元,宏发股份,近,5,日陆,股通,资金,呈现,持续,卖出,状态,近,5,日,北上,资金,累计,净,卖出,1.77,亿元,外资,近期,持续,流出,迹象"
5,81707888,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-06 14:38:09,2021-01-06 14:38:10,0.00036542172893,0.999588906765,2,0.999771617629,1,0.804804626107,2021-01-06 14:38:10,宏发股份(600885)2019年年报和2020年一季报业绩点评：业绩符合预期 需求静待反转,2019 年公司实现营业收入约70.81 亿元，同比+2.9%。归母净利润约7.04 亿元，同比+0.8%。扣非后归母净利润约6.68 亿元，同比+3.5%。,腾讯自选股综合,,新浪财经,"宏发股份,600885,2019,年,年报,2020,年,季报,业绩,点评,业绩,符合,预期,需求,静待,反转","2019,年,公司,实现,营业,收入,约,70.81,亿元,同比,2.9%,归母,净利润,约,7.04,亿元,同比,0.8%,扣非,后,归母,净利润,约,6.68,亿元,同比,3.5%"
6,81745384,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-07 07:46:05,2021-01-07 07:46:51,0.0422771237791,0.91848218441,2,0.9396207463,0,0.027898606658,2021-01-07 07:46:54,宏发股份：融资净偿还436.09万元，融资余额1.59亿元（01-06）,2021年1月6日宏发股份融资净偿还436.09万元，融资余额1.59亿元,东方财富Choice数据,财智星,东方财富网,"宏发股份,融资,净,偿还,436.09,万元,融资,余额,1.59,亿元,01,06","2021,年,1,月,6,日,宏发股份,融资,净,偿还,436.09,万元,融资,余额,1.59,亿元"
7,81817183,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-08 07:48:10,2021-01-08 07:48:46,0.0422771237791,0.91848218441,2,0.9396207463,0,0.027898606658,2021-01-08 07:49:01,宏发股份：融资净偿还1414.45万元，融资余额1.45亿元（01-07）,2021年1月7日宏发股份融资净偿还1414.45万元，融资余额1.45亿元,东方财富Choice数据,财智星,东方财富网,"宏发股份,融资,净,偿还,1414.45,万元,融资,余额,1.45,亿元,01,07","2021,年,1,月,7,日,宏发股份,融资,净,偿还,1414.45,万元,融资,余额,1.45,亿元"
8,81839106,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-08 11:06:26,2021-01-08 11:06:27,0.0893991887569,0.905439853668,2,0.950139448047,1,0.912053129077,2021-01-08 11:06:27,宏发股份股价拉升5.05% 股价创历史新高,2021年01月08日早盘10时48分，宏发股份出现异动，股价大幅拉升5.05%，创历史新高。过去一年内该股有3次涨停，涨停后第二交易日涨2次，跌1次，涨占比66.67%，跌占比33.33%。,自选股智能写手,,腾讯网,"宏发股份,股价,拉升,5.05%,股价,创,历史,新高","2021,年,01,月,08,日,早盘,10,时,48,分,宏发股份,出现,异动,股价,大幅,拉升,5.05%,创,历史,新高,过去,一年,内该,股有,3,次,涨停,涨停,后,交易日,涨,2,次,跌,1,次,涨,占,66.67%,跌,占,33.33%"
9,81839107,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-08 11:06:26,2021-01-08 11:06:27,0.0038267893251,0.995060741901,2,0.996974136564,0,0.0906629055738,2021-01-08 11:06:27,宏发股份股价大涨5.12% 股价创12个月以来新高,01月08日10时48分，宏发股份出现异动，股价大涨，股价创12个月以来新高。截止发稿，主力资金净流入2694.96万。过去一年，该股有3次涨停，涨停后第二个交易日上涨2次，下跌1次，上涨概率为66.67%。,中国财富网,,腾讯网,"宏发股份,股价,大涨,5.12%,股价,创,12,月,以来,新高","01,月,08,日,10,时,48,分,宏发股份,出现,异动,股价,大涨,股价,创,12,月,以来,新高,截止,发稿,主力,资金,净流入,2694.96,万,过去,一年,股有,3,次,涨停,涨停,后,第二个,交易日,上涨,2,次,下跌,1,次,上涨,概率,66.67%"
10,81856718,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-08 16:06:28,2021-01-08 16:06:29,0.0181298423558,0.971552193165,2,0.980617114343,1,0.619239020348,2021-01-08 16:09:31,宏发股份01月08日继续上涨，股价创历史新高,截至今日收盘，宏发股份上涨4.64%，收盘价为61.31元，盘中股价最高触及61.89元，股价创历史新高。近一年公司股价累计上涨67.51%，同期沪深300指数上涨33.63%。,同花顺AI资讯社,,同花顺,"宏发股份,01,月,08,日,继续,上涨,股价,创,历史,新高","截至,今日,收盘,宏发股份,上涨,4.64%,收盘价,61.31,元,盘中,股价,最高,触及,61.89,元,股价,创,历史,新高,近,一年,公司,股价,累计,上涨,67.51%,同期,沪,深,300,指数,上涨,33.63%"
11,81885747,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-09 03:12:56,2021-01-09 03:12:58,0.00516675971448,0.99463057518,2,0.997213955037,0,-0.0281084712595,2021-01-09 07:29:29,股票代码：600885 公司简称：宏发股份 公告编号：临2021--002宏发科技股份有限公司关于使用自有资金购买理财产品到期赎回的公告,股票代码：600885 公司简称：宏发股份 公告编号：临2021--002宏发科技股份有限公司关于使用自有资金购买理财产品到期赎回的公告,证券时报,,新浪财经,"股票代码,600885,公司,简称,宏发股份,公告,编号,2021,002,宏发,科技股份,有限公司,使用,自有,资金,购买,理财产品,到期,赎回,公告","股票代码,600885,公司,简称,宏发股份,公告,编号,2021,002,宏发,科技股份,有限公司,使用,自有,资金,购买,理财产品,到期,赎回,公告"
12,81946664,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-11 11:13:20,2021-01-11 11:13:21,0.161296874285,0.835191488266,2,0.915839925408,-1,-0.721729111671,2021-01-11 13:12:58,宏发股份盘中异动 股价跳水5.07%,2021年01月11日临近午盘11时12分，宏发股份出现异动，股价大幅下跌5.07%。过去一年内该股有3次涨停，涨停后第二交易日涨2次，跌1次，涨占比66.67%，跌占比33.33%。,自选股智能写手,,腾讯网,"宏发股份,盘中,异动,股价,跳水,5.07%","2021,年,01,月,11,日,临近,午盘,11,时,12,分,宏发股份,出现,异动,股价,大幅,下跌,5.07%,过去,一年,内该,股有,3,次,涨停,涨停,后,交易日,涨,2,次,跌,1,次,涨,占,66.67%,跌,占,33.33%"
13,81959320,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-11 14:31:03,2021-01-11 14:31:04,0.00167755712755,0.997757017612,2,0.998595796176,-1,-0.495625901222,2021-01-11 14:31:08,宏发股份(600885)：化解疫情不利影响 持续巩固全球继电器龙头地位,宏发股份公布2020 年半年报数据，在一季度公司受到疫情影响营收净利皆有所下滑的前提下，公司在二季度成功化解疫情不利影响，2020年上半年公司实现营收34.41 亿元，同比增长1.01%。,安信证券股份有限公司,,新浪财经,"宏发股份,600885,化解,疫情,不利,影响,持续,巩固,全球,继电器,龙头,地位","宏发股份,公布,2020,年,半年报,数据,一季度,公司,受到,疫情,影响,营收,净利,皆,有所,下滑,前提,下,公司,二季度,成功,化解,疫情,不利,影响,2020,年,上半年,公司,实现,营收,34.41,亿元,同比,增长,1.01%"
14,81959331,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-11 14:31:03,2021-01-11 14:31:06,0.00256828195415,0.997059345245,2,0.998343486222,1,0.683071252704,2021-01-11 14:31:15,宏发股份(600885)：下游需求回暖 下半年受益欧洲电动化提速,实现归属于上市公司股东的净利润3.57亿元，同比增长0.73%。下游需求逐步回暖，公司二季度恢复增长势头：公司20 年上半年实现营业收入34.41 亿元，同比增长1.01%。,腾讯自选股,,新浪财经,"宏发股份,600885,下游,需求,回暖,下半年,受益,欧洲,电动,化,提速","实现,归属于,上市公司,股东,净利润,3.57,亿元,同比,增长,0.73%,下游,需求,逐步,回暖,公司,二季度,恢复,增长势头,公司,20,年,上半年,实现,营业,收入,34.41,亿元,同比,增长,1.01%"
15,82021114,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-12 11:12:04,2021-01-12 11:12:05,0.037450954318,0.960372388363,2,0.979097865522,-1,-0.531210392714,2021-01-12 11:12:09,宏发股份盘中异动 早盘跳水5.01%,2021年01月12日早盘10时42分，宏发股份出现异动，股价大幅下跌5.01%。思源电气，杭电股份，神马电力较为活跃，换手率分别为5.7%、5.3%及4.0%。,自选股智能写手,,腾讯网,"宏发股份,盘中,异动,早盘,跳水,5.01%","2021,年,01,月,12,日,早盘,10,时,42,分,宏发股份,出现,异动,股价,大幅,下跌,5.01%,思源电气,杭电股份,神马电力,较为,活跃,换手率,分别,5.7%,5.3%,4.0%"
16,82072648,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-13 07:48:48,2021-01-13 07:49:32,0.0422771237791,0.91848218441,2,0.9396207463,0,-0.0188383281231,2021-01-13 07:49:41,宏发股份：融资净偿还132.98万元，融资余额1.59亿元（01-12）,2021年1月12日宏发股份融资净偿还132.98万元，融资余额1.59亿元,东方财富Choice数据,财智星,东方财富网,"宏发股份,融资,净,偿还,132.98,万元,融资,余额,1.59,亿元,01,12","2021,年,1,月,12,日,宏发股份,融资,净,偿还,132.98,万元,融资,余额,1.59,亿元"
17,82081575,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-13 09:20:23,2021-01-13 09:20:26,0.000794664374553,0.998846411705,2,0.999243743892,1,0.96273030173,2021-01-13 09:20:46,宏发股份连续5日获得北上资金净买入，累计买入2.99亿元,宏发股份01月12日陆股通净买入5080.70万元。宏发股份近5日陆股通资金呈现持续买入状态，近5日北上资金累计净买入2.99亿元，外资近期有持续流入的迹象，值得关注。,同花顺AI资讯社,,同花顺,"宏发股份,连续,5,日,获得,北上,资金,净,买入,累计,买入,2.99,亿元","宏发股份,01,月,12,日陆股,通净,买入,5080.70,万元,宏发股份,近,5,日陆,股通,资金,呈现,持续,买入,状态,近,5,日,北上,资金,累计,净,买入,2.99,亿元,外资,近期,持续,流入,迹象,值得,关注"
18,82145348,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-14 07:45:15,2021-01-14 07:45:21,0.0422771237791,0.91848218441,2,0.9396207463,0,-0.0180670708418,2021-01-14 07:45:31,宏发股份：融资净偿还914.19万元，融资余额1.5亿元（01-13）,2021年1月13日宏发股份融资净偿还914.19万元，融资余额1.5亿元,东方财富Choice数据,财智星,东方财富网,"宏发股份,融资,净,偿还,914.19,万元,融资,余额,1.5,亿元,01,13","2021,年,1,月,13,日,宏发股份,融资,净,偿还,914.19,万元,融资,余额,1.5,亿元"
19,82147849,600885.XSHG,A,E,600885,宏发股份,XSHG,1391,2021-01-14 08:06:04,2021-01-14 08:07:21,0.00367919239216,0.995064556599,2,0.996904152795,0,0.0264952749014,2021-01-14 08:07:30,宏发股份：1月13日融资净偿还914.19万元 上一交易日净偿还132.98万元,1月13日融资买入2672.62万元，融资偿还3586.81万元，融资净偿还914.19万元，当前融资余额为1.50亿元。宏发股份1月13日融资融券余额较昨日减少1386.14万元至1.96亿元。,同花顺金融研究中心,,同花顺,"宏发股份,1,月,13,日,融资,净,偿还,914.19,万元,上,交易日,净,偿还,132.98,万元","1,月,13,日,融资,买入,2672.62,万元,融资,偿还,3586.81,万元,融资,净,偿还,914.19,万元,当前,融资,余额,1.50,亿元,宏发股份,1,月,13,日,融资,融券,余额,昨日,减少,1386.14,万元,1.96,亿元"
