,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite,splitTile,splitSummary
0,81514131,600009.XSHG,A,E,600009,上海机场,XSHG,612,2021-01-03 11:40:17,2021-01-03 11:40:22,0.000479746784549,0.99951171875,2,0.999751592142,0,0.0860017836094,2021-01-03 11:40:29,从财务分析看上海机场的中长期价值,净利润率接近50%，这样的利润率让人瞬间对它的兴趣提升百倍，要知道2019年度茅台的净利润率为46.8%，就是说上海机场的净利润率比茅台还高！毛利率超过50%无法从利润表中直接看出来，需要通过了解业务构成进一步分析。,,桃桃小可爱,搜狐财经,"财务,分析,看,上海机场,中长期,价值","净利润率,接近,50%,利润率,人,瞬间,兴趣,提升,百倍,知道,2019,年度,茅台,净利润率,46.8%,上海机场,净利润率,茅台,还,高,毛利率,超过,50%,无法,利润表,中,直接,看,出来,需要,了解,业务,构成,进一步,分析"
1,81523180,600009.XSHG,A,E,600009,上海机场,XSHG,612,2021-01-03 20:29:42,2021-01-03 20:29:53,0.0112841529772,0.988552331924,2,0.994194408413,0,0.087195982039,2021-01-03 20:29:54,深度解析——上海机场,在与同行业所有上市公司的毛利率对比中，上海机场的毛利率是最高的，显示了公司强大的竞争力。净现比则是反映企业净利润中现金含量的指标，这个指标越高，意味着企业净利润的质量就越高，而不是一堆应收账款或者是存货。,,小港说情,搜狐财经,"深度,解析,上海机场","同行业,所有,上市公司,毛利率,对比,中,上海机场,毛利率,最高,显示,公司,强大,竞争力,净现,比则,反映,企业,净利润,中,现金,含量,指标,指标,越高,意味着,企业,净利润,质量,越,高,不是,一堆,应收,账款,存货"
2,81524177,600009.XSHG,A,E,600009,上海机场,XSHG,612,2021-01-03 21:17:51,2021-01-03 21:17:53,0.066305398941,0.930094182491,2,0.963246881962,0,0.0631311714649,2021-01-03 21:18:37,简单聊聊：上海机场2021年的价格多少可以考虑？,航空业务收费标准基准价等的大部分内容基本由发改委和民航总局统一制定。因而国际旅客吞吐量占比提升将进一步提升公司的收入增长潜力。上海机场按照持股比例计算的投资收益约占上市公司归母净利润的20%。,,文心讲游戏,搜狐财经,"简单,聊聊,上海机场,2021,年,价格,考虑","航空,业务,收费,标准,基准价,大部分,内容,基本,发改委,民航总局,统一,制定,国际,旅客,吞吐量,占,提升,进一步,提升,公司,收入,增长,潜力,上海机场,持股,比例,计算,投资收益,约,占,上市公司,归母,净利润,20%"
3,81524689,600009.XSHG,A,E,600009,上海机场,XSHG,612,2021-01-03 21:44:22,2021-01-03 21:44:36,0.00663388706744,0.993250906467,2,0.996567850001,0,0.118390387297,2021-01-03 21:44:48,价值分析：上海机场，未来的潜力到底有多大？,航空业务收费标准基准价等的大部分内容基本由发改委和民航总局统一制定。因而国际旅客吞吐量占比提升将进一步提升公司的收入增长潜力。上海机场按照持股比例计算的投资收益约占上市公司归母净利润的20%。,,情感我来说,搜狐财经,"价值,分析,上海机场,未来,潜力,到底,大","航空,业务,收费,标准,基准价,大部分,内容,基本,发改委,民航总局,统一,制定,国际,旅客,吞吐量,占,提升,进一步,提升,公司,收入,增长,潜力,上海机场,持股,比例,计算,投资收益,约,占,上市公司,归母,净利润,20%"
4,81559385,600009.XSHG,A,E,600009,上海机场,XSHG,612,2021-01-04 13:49:51,2021-01-04 13:51:02,0.0949160382152,0.904335379601,2,0.951793398708,0,0.117286236584,2021-01-04 13:51:04,深度解析上海机场：这只大白马的投资逻辑,上海机场作为曾经的绩优白马，近几年长期受到沪港通和公募基金的追捧。各大机场在地域上有明显的区分度，因而行业属于非完全竞争性市场。公司短期内航空性业务的收入主要受飞机起降架次、旅客吞吐量等“量”的因素的影响。,,车里出溜,搜狐财经,"深度,解析,上海机场,只,大,白马,投资,逻辑","上海机场,曾经,绩优,白马,近几年,长期,受到,沪,港通,公募,基金,追捧,各大,机场,地域,上,明显,区分度,行业,属于,非,完全,竞争性,市场,公司,短期内,航空,性,业务,收入,主要,受,飞机,起降,架次,旅客,吞吐量,量,因素,影响"
5,81591132,600009.XSHG,A,E,600009,上海机场,XSHG,612,2021-01-04 21:14:08,2021-01-04 21:14:46,0.000127561259433,0.999824941158,2,0.999888721788,0,0.180599424988,2021-01-04 21:14:47,上海机场：闷头发财的隐形冠军，未来翻倍牛股（600009）,在与同行业所有上市公司的毛利率对比中，上海机场的毛利率是最高的，显示了公司强大的竞争力。净现比则是反映企业净利润中现金含量的指标，这个指标越高，意味着企业净利润的质量就越高，而不是一堆应收账款或者是存货。,,小乐读沽,搜狐财经,"上海机场,闷头,发财,隐形,冠军,未来,翻倍,牛股,600009","同行业,所有,上市公司,毛利率,对比,中,上海机场,毛利率,最高,显示,公司,强大,竞争力,净现,比则,反映,企业,净利润,中,现金,含量,指标,指标,越高,意味着,企业,净利润,质量,越,高,不是,一堆,应收,账款,存货"
6,81595266,600009.XSHG,A,E,600009,上海机场,XSHG,612,2021-01-04 23:04:22,2021-01-04 23:04:24,0.00891968049109,0.989794790745,2,0.99425463099,0,0.136032831669,2021-01-04 23:04:32,价值分析：机场龙头上海机场，，未来还有多少的翻倍潜力？,在与同行业所有上市公司的毛利率对比中，上海机场的毛利率是最高的，显示了公司强大的竞争力。净现比则是反映企业净利润中现金含量的指标，这个指标越高，意味着企业净利润的质量就越高，而不是一堆应收账款或者是存货。,,黑子聊车,搜狐财经,"价值,分析,机场,龙头,上海机场,未来,翻倍,潜力","同行业,所有,上市公司,毛利率,对比,中,上海机场,毛利率,最高,显示,公司,强大,竞争力,净现,比则,反映,企业,净利润,中,现金,含量,指标,指标,越高,意味着,企业,净利润,质量,越,高,不是,一堆,应收,账款,存货"
7,81597214,600009.XSHG,A,E,600009,上海机场,XSHG,612,2021-01-05 00:19:36,2021-01-05 00:19:58,0.00730433873832,0.992261886597,2,0.995914055966,0,0.103322548419,2021-01-05 00:20:21,价值分析：上海机场，闷头发财的隐形冠军！,在与同行业所有上市公司的毛利率对比中，上海机场的毛利率是最高的，显示了公司强大的竞争力。净现比则是反映企业净利润中现金含量的指标，这个指标越高，意味着企业净利润的质量就越高，而不是一堆应收账款或者是存货。还有元旦前夕在分享的大豪科技今日开盘直接涨停！,,遇见网咖,搜狐财经,"价值,分析,上海机场,闷头,发财,隐形,冠军","同行业,所有,上市公司,毛利率,对比,中,上海机场,毛利率,最高,显示,公司,强大,竞争力,净现,比则,反映,企业,净利润,中,现金,含量,指标,指标,越高,意味着,企业,净利润,质量,越,高,不是,一堆,应收,账款,存货,元旦,前夕,分享,大豪科技,今日,开盘,直接,涨停"
8,81602494,600009.XSHG,A,E,600009,上海机场,XSHG,612,2021-01-05 06:55:09,2021-01-05 06:55:11,0.0033872500062,0.99629431963,2,0.997987944633,0,0.0919962868094,2021-01-05 06:55:21,价值分析：上海机场，未来的趋势和投资逻辑！,在与同行业所有上市公司的毛利率对比中，上海机场的毛利率是最高的，显示了公司强大的竞争力。净现比则是反映企业净利润中现金含量的指标，这个指标越高，意味着企业净利润的质量就越高，而不是一堆应收账款或者是存货。,,小梦的情感故事,搜狐财经,"价值,分析,上海机场,未来,趋势,投资,逻辑","同行业,所有,上市公司,毛利率,对比,中,上海机场,毛利率,最高,显示,公司,强大,竞争力,净现,比则,反映,企业,净利润,中,现金,含量,指标,指标,越高,意味着,企业,净利润,质量,越,高,不是,一堆,应收,账款,存货"
9,81641761,600009.XSHG,A,E,600009,上海机场,XSHG,612,2021-01-05 15:59:57,2021-01-05 16:00:07,0.000131865905132,0.999846816063,2,0.999912749015,0,0.00512837171555,2021-01-05 16:00:10,财报研读：上海机场在入场的全方面投资逻辑分析！,财报研读：上海机场在入场的全方面投资逻辑分析！,,千千说生活,搜狐财经,"财报,研读,上海机场,入场,全,方面,投资,逻辑,分析","财报,研读,上海机场,入场,全,方面,投资,逻辑,分析"
