,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite,splitTile,splitSummary
0,81483980,600352.XSHG,A,E,600352,浙江龙盛,XSHG,907,2021-01-01 07:44:36,2021-01-01 07:44:55,0.123719252646,0.567870676517,2,0.62973030284,0,0.0287523448467,2021-01-01 07:44:59,浙江龙盛：融资净偿还2885.86万元，融资余额28.36亿元（12-31）,2020年12月31日浙江龙盛融资净偿还2885.86万元，融资余额28.36亿元,东方财富Choice数据,财智星,东方财富网,"浙江龙盛,融资,净,偿还,2885.86,万元,融资,余额,28.36,亿元,12,31","2020,年,12,月,31,日,浙江龙盛,融资,净,偿还,2885.86,万元,融资,余额,28.36,亿元"
1,81558233,600352.XSHG,A,E,600352,浙江龙盛,XSHG,907,2021-01-04 13:29:29,2021-01-04 13:29:30,0.199576288462,0.58944439888,2,0.689232543111,0,-0.0505910098553,2021-01-04 13:29:35,【点评】[化学制品]浙江龙盛：：2020价格新低，2021触底反弹,2020年染分散染料一波三折，三次涨价三次跌价，第四季度触底四年价格新低。东盟和日本是中国纺织品服装主要出口目的地，RCEP协议将促进纺织品服装出口加大，国内染料需求增加。,七彩云电商,,益盟操盘手,"点评,化学,制品,浙江龙盛,2020,价格,新低,2021,触底,反弹","2020,年染,分散染料,一波三折,三次,涨价,三次,跌价,第四季度,触底,四年,价格,新低,东盟,日本,中国,纺织品,服装,主要,出口,目的地,RCEP,协议,促进,纺织品,服装出口,加大,国内,染料,需求,增加"
2,81604290,600352.XSHG,A,E,600352,浙江龙盛,XSHG,907,2021-01-05 07:43:19,2021-01-05 07:43:23,0.12044377625,0.575672209263,2,0.635894097388,1,0.695094885677,2021-01-05 07:43:42,浙江龙盛：融资净买入778.47万元，融资余额28.44亿元（01-04）,2021年1月4日浙江龙盛融资净买入778.47万元，融资余额28.44亿元,东方财富Choice数据,财智星,东方财富网,"浙江龙盛,融资,净,买入,778.47,万元,融资,余额,28.44,亿元,01,04","2021,年,1,月,4,日,浙江龙盛,融资,净,买入,778.47,万元,融资,余额,28.44,亿元"
3,81632991,600352.XSHG,A,E,600352,浙江龙盛,XSHG,907,2021-01-05 13:46:18,2021-01-05 13:46:20,0.985634744167,0.000968712149188,1,0.493786084233,0,0.065715046227,2021-01-05 13:46:20,快讯：染料板块午后拉升 浙江龙盛、七彩化学涨3%,染料板块午后拉升，截至发稿，浙江龙盛、七彩化学涨3%，闰土股份、建新股份等跟涨。,新浪财经,,新浪财经,"快讯,染料,板块,午后,拉升,浙江龙盛,七彩化学,涨,3%","染料,板块,午后,拉升,截至,发稿,浙江龙盛,七彩化学,涨,3%,闰土股份,建新股份,涨"
4,81652989,600352.XSHG,A,E,600352,浙江龙盛,XSHG,907,2021-01-05 18:33:39,2021-01-05 18:33:46,0.999322533607,0.000664242252242,1,0.500325509056,0,0.0848141998053,2021-01-05 18:33:49,地产二代沉沦“网游”记|进深,陈建成坦言，“我不反对发展房地产，但是国家发展的重心应该是制造业、实体经济。”卧龙地产营收“大跳水”，同比下降32.13%至19.21亿元，净利润同比下降11.5%至5.1亿元。卧龙地产，被浙江龙盛“盯”上了。,进深News,,乐居,"地产,二代,沉沦,网游,记,|,进深","陈,建成,坦言,不,反对,发展,房地产,国家,发展,重心,应该,制造业,实体,经济,卧龙地产,营收,大跳水,同比,下降,32.13%,19.21,亿元,净利润,同比,下降,11.5%,5.1,亿元,卧龙地产,浙江龙盛,盯,上"
5,81816309,600352.XSHG,A,E,600352,浙江龙盛,XSHG,907,2021-01-08 07:40:34,2021-01-08 07:40:35,0.12044377625,0.575672209263,2,0.635894097388,1,0.695094885677,2021-01-08 07:40:37,浙江龙盛：融资净买入2232.89万元，融资余额28.67亿元（01-07）,2021年1月7日浙江龙盛融资净买入2232.89万元，融资余额28.67亿元,东方财富Choice数据,财智星,东方财富网,"浙江龙盛,融资,净,买入,2232.89,万元,融资,余额,28.67,亿元,01,07","2021,年,1,月,7,日,浙江龙盛,融资,净,买入,2232.89,万元,融资,余额,28.67,亿元"
6,82071932,600352.XSHG,A,E,600352,浙江龙盛,XSHG,907,2021-01-13 07:43:52,2021-01-13 07:43:53,0.123719252646,0.567870676517,2,0.62973030284,0,-0.0188383281231,2021-01-13 07:44:14,浙江龙盛：融资净偿还4504.07万元，融资余额28.38亿元（01-12）,2021年1月12日浙江龙盛融资净偿还4504.07万元，融资余额28.38亿元,东方财富Choice数据,财智星,东方财富网,"浙江龙盛,融资,净,偿还,4504.07,万元,融资,余额,28.38,亿元,01,12","2021,年,1,月,12,日,浙江龙盛,融资,净,偿还,4504.07,万元,融资,余额,28.38,亿元"
7,82144685,600352.XSHG,A,E,600352,浙江龙盛,XSHG,907,2021-01-14 07:40:34,2021-01-14 07:40:51,0.123719252646,0.567870676517,2,0.62973030284,0,-0.0188383281231,2021-01-14 07:40:59,浙江龙盛：融资净偿还574.1万元，融资余额28.33亿元（01-13）,2021年1月13日浙江龙盛融资净偿还574.1万元，融资余额28.33亿元,东方财富Choice数据,财智星,东方财富网,"浙江龙盛,融资,净,偿还,574.1,万元,融资,余额,28.33,亿元,01,13","2021,年,1,月,13,日,浙江龙盛,融资,净,偿还,574.1,万元,融资,余额,28.33,亿元"
8,82185817,600352.XSHG,A,E,600352,浙江龙盛,XSHG,907,2021-01-14 16:10:49,2021-01-14 16:10:49,0.00096899975324,0.99879527092,2,0.999279770796,-1,-0.592342473567,2021-01-14 16:10:53,浙江龙盛(600352.SH)：控股股东项志峰近日累计减持1%股份,截至2021年1月13日，项志峰累计减持6507.03万股，占公司总股本比例为2.00%，现持有公司股份4234.0958万股，占公司总股本比例为1.3015%，减持计划未实施完毕。,格隆汇,,金融界,"浙江龙盛,600352,SH,控股,股东,项,志峰,近日,累计,减持,1%,股份","截至,2021,年,1,月,13,日,项,志峰,累计,减持,6507.03,万股,占,公司,总,股本,比例,2.00%,现,持有,公司,股份,4234.0958,万股,占,公司,总,股本,比例,1.3015%,减持,计划,未,实施,完毕"
9,82186411,600352.XSHG,A,E,600352,浙江龙盛,XSHG,907,2021-01-14 16:18:00,2021-01-14 16:18:09,0.0183631014079,0.971971094608,2,0.981152645312,-1,-0.597495861948,2021-01-14 16:18:15,浙江龙盛：公司股东项志峰减持约3254万股,浙江龙盛1月14日晚间发布公告称，公司股东项志峰于2020年12月2日至2021年1月13日期间减持公司股份约3254万股，减持价格14.03元/股至15.11元/股，减持股份占公司总股份为1%。,每日经济新闻,,东方财富网,"浙江龙盛,公司,股东,项,志峰,减持,约,3254,万股","浙江龙盛,1,月,14,日,晚间,发布公告,称,公司,股东,项,志峰,2020,年,12,月,2,日至,2021,年,1,月,13,日,期间,减持,公司,股份,约,3254,万股,减持,价格,14.03,元,股至,15.11,元,股,减持,股份,占,公司,总,股份,1%"
10,82188771,600352.XSHG,A,E,600352,浙江龙盛,XSHG,907,2021-01-14 16:48:07,2021-01-14 16:48:08,0.00762194860727,0.992279529572,2,0.996090503875,-1,-0.59486079976,2021-01-14 16:48:10,[快讯]浙江龙盛:股东减持股份进展,本次减持计划实施前， 浙江龙盛集团股份有限公司控股股东成员之一项志峰先生持有本公司股份107，411，249股，占公司总股本比例为3.3016%。,中财网,,新浪财经,"快讯,浙江龙盛,股东,减持,股份,进展","本次,减持,计划,实施,前,浙江龙盛,集团股份,有限公司,控股,股东,成员,一项,志峰,先生,持有,公司,股份,107,411,249,股,占,公司,总,股本,比例,3.3016%"
11,82203856,600352.XSHG,A,E,600352,浙江龙盛,XSHG,907,2021-01-14 20:36:33,2021-01-14 20:36:34,0.000144420395372,0.999813973904,2,0.999886184101,-1,-0.596175945438,2021-01-14 20:36:45,浙江龙盛(600352.SH)遭股东项志峰减持3253.69万股,浙江龙盛公告，公司股东项志峰于2020年12月2日至2021年1月13日，通过集中竞价交易方式累计减持3253.69万股，占公司总股本比例为1%。项志峰持有公司4234.1万股，占公司总股本比例为1.3015%。,智通财经,,和讯网,"浙江龙盛,600352,SH,遭,股东,项,志峰,减持,3253.69,万股","浙江龙盛,公告,公司,股东,项,志峰,2020,年,12,月,2,日至,2021,年,1,月,13,日,集中,竞价,交易方式,累计,减持,3253.69,万股,占,公司,总,股本,比例,1%,项,志峰,持有,公司,4234.1,万股,占,公司,总,股本,比例,1.3015%"
12,82212254,600352.XSHG,A,E,600352,浙江龙盛,XSHG,907,2021-01-15 02:16:30,2021-01-15 02:17:02,0.0293251704425,0.955405592918,2,0.97006817814,-1,-0.590686176568,2021-01-15 02:23:09,浙江龙盛集团股份有限公司股东减持股份进展公告,本次减持计划实施前，浙江龙盛集团股份有限公司控股股东成员之一项志峰先生持有本公司股份107，411，249股，占公司总股本比例为3.3016%。本次减持计划属于股东正常的个人资金需求安排，其实施后不会对公司治理结构及持续性经营产生影响。,,,证券时报网,"浙江龙盛,集团股份,有限公司,股东,减持,股份,进展,公告","本次,减持,计划,实施,前,浙江龙盛,集团股份,有限公司,控股,股东,成员,一项,志峰,先生,持有,公司,股份,107,411,249,股,占,公司,总,股本,比例,3.3016%,本次,减持,计划,属于,股东,正常,个人,资金,需求,安排,实施,后,不会,公司,治理,结构,持续性,经营,产生,影响"
