,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite,splitTile,splitSummary
0,81520570,002352.XSHE,A,E,2352,顺丰控股,XSHE,36173,2021-01-03 18:28:40,2021-01-03 18:28:43,0.00593081396073,0.993205547333,2,0.996170954313,-1,-0.967202545702,2021-01-03 18:28:45,顺丰控股遭监事刘冀鲁减持132.72万股 减持数量过半,顺丰控股公告，公司监事刘冀鲁减持计划减持数量已过半。其于2020年12月9日至2020年12月30日以集中竞价方式减持132.72万股。,智通财经,,同花顺,"顺丰控股,遭,监事,刘,冀鲁,减持,132.72,万股,减持,数量,过半","顺丰控股,公告,公司,监事,刘,冀鲁,减持,计划,减持,数量,已,过半,其于,2020,年,12,月,9,日至,2020,年,12,月,30,日以,集中,竞价,方式,减持,132.72,万股"
1,81520685,002352.XSHE,A,E,2352,顺丰控股,XSHE,36173,2021-01-03 18:33:31,2021-01-03 18:33:36,0.103135250509,0.813231885433,2,0.864799510688,-1,-0.988647904992,2021-01-03 18:33:36,顺丰控股：监事刘冀鲁减持132.72万股，减持数量过半,2020年12月30日，公司董事会收到监事刘冀鲁先生出具的《关于股份减持计划实施进展的告知函》。截至2020年12月30日，刘冀鲁先生本次减持计划减持数量已过半。,界面新闻,,东方财富网,"顺丰控股,监事,刘,冀鲁,减持,132.72,万股,减持,数量,过半","2020,年,12,月,30,日,公司,董事会,收到,监事,刘,冀鲁,先生,出具,股份,减持,计划,实施,进展,告知,函,截至,2020,年,12,月,30,日,刘,冀鲁,先生,本次,减持,计划,减持,数量,已,过半"
2,81521041,002352.XSHE,A,E,2352,顺丰控股,XSHE,36173,2021-01-03 18:51:57,2021-01-03 18:51:59,0.00256347609684,0.997348070145,2,0.998629808193,-1,-0.972357881069,2021-01-03 18:52:03,顺丰控股(002352.SZ)遭监事刘冀鲁减持132.72万股 减持数量过半,顺丰控股公告，公司监事刘冀鲁减持计划减持数量已过半。其于2020年12月9日至2020年12月30日以集中竞价方式减持132.72万股。,智通财经,,和讯网,"顺丰控股,002352,SZ,遭,监事,刘,冀鲁,减持,132.72,万股,减持,数量,过半","顺丰控股,公告,公司,监事,刘,冀鲁,减持,计划,减持,数量,已,过半,其于,2020,年,12,月,9,日至,2020,年,12,月,30,日以,集中,竞价,方式,减持,132.72,万股"
3,81522698,002352.XSHE,A,E,2352,顺丰控股,XSHE,36173,2021-01-03 20:09:18,2021-01-03 20:09:20,0.0991382598877,0.875932335854,2,0.925501465797,0,0.168399326503,2021-01-03 20:09:20,顺丰控股首次覆盖报告：长期主义前瞻布局，逐步收获品牌效应、规模效应、协同效应,作为一家坚守长期主义、坚持前瞻布局的成长期龙头，公司正逐步收获品牌效应、规模效应、协同效应，收入增长空间、整体竞争优势、在中国流通体系重要地位均被低估，迎来难得的战略性布局机会。,东方证券,,新浪财经,"顺丰控股,首次,覆盖,报告,长期,主义,前瞻,布局,逐步,收获,品牌效应,规模,效应,协同效应","一家,坚守,长期,主义,坚持,前瞻,布局,成长期,龙头,公司,正,逐步,收获,品牌效应,规模,效应,协同效应,收入,增长,空间,整体,竞争,优势,中国,流通,体系,重要,地位,均,低估,迎来,难得,战略性,布局,机会"
4,81526780,002352.XSHE,A,E,2352,顺丰控股,XSHE,36173,2021-01-04 00:57:45,2021-01-04 00:57:47,0.000678171985783,0.999300837517,2,0.99963992351,-1,-0.882712131739,2021-01-04 00:57:47,顺丰控股(002352.SZ)：监事刘冀鲁已通过集中竞价减持132.72万股,格隆汇 1 月 4日丨顺丰控股公布，2020年12月30日，公司董事会收到监事刘冀鲁出具的《关于股份减持计划实施进展的告知函》。,格隆汇,,腾讯网,"顺丰控股,002352,SZ,监事,刘,冀鲁,已,集中,竞价,减持,132.72,万股","格隆汇,1,月,4,日,顺丰控股,公布,2020,年,12,月,30,日,公司,董事会,收到,监事,刘,冀鲁,出具,股份,减持,计划,实施,进展,告知,函"
5,81527259,002352.XSHE,A,E,2352,顺丰控股,XSHE,36173,2021-01-04 02:16:00,2021-01-04 02:16:01,0.073489241302,0.924166321754,2,0.960910942405,0,0.0393428057432,2021-01-04 02:18:28,顺丰控股股份有限公司关于募集资金 使用完毕及注销募集资金账户的公告,为提高闲置募集资金现金使用效率，本公司开立闲置募集资金现金管理专用结算账户。注② 隶属于中国民生银行股份有限公司深圳分行，根据民生银行分支行对外用印权限制度，《募集资金三方监管协议》需由中国民生银行股份有限公司深圳分行签署。,证券日报,,新浪财经,"顺丰控股,股份,有限公司,募集,资金,使用,完毕,注销,募集,资金,账户,公告","提高,闲置,募集,资金,现金,使用,效率,公司,开立,闲置,募集,资金,现金管理,专用,结算,账户,注,隶属于,中国民生银行,股份,有限公司,深圳,分行,民生银行,分支行,对外,用印,权限,制度,募集,资金,三方,监管,协议,需由,中国民生银行,股份,有限公司,深圳,分行,签署"
6,81527357,002352.XSHE,A,E,2352,顺丰控股,XSHE,36173,2021-01-04 02:22:34,2021-01-04 02:22:35,0.0177750792354,0.981284081936,2,0.990171621554,-1,-0.990527000092,2021-01-04 02:22:51,顺丰控股股份有限公司关于股东股份减持计划减持数量过半的进展公告,顺丰控股股份有限公司于2020年11月17日在巨潮资讯网上披露了《关于股东股份减持计划预披露的公告》。公司董事会收到监事刘冀鲁先生出具的《关于股份减持计划实施进展的告知函》。,证券日报,,新浪财经,"顺丰控股,股份,有限公司,股东,股份,减持,计划,减持,数量,过半,进展,公告","顺丰控股,股份,有限公司,2020,年,11,月,17,日,巨潮,资讯,网上,披露,股东,股份,减持,计划,预,披露,公告,公司,董事会,收到,监事,刘,冀鲁,先生,出具,股份,减持,计划,实施,进展,告知,函"
7,81532192,002352.XSHE,A,E,2352,顺丰控股,XSHE,36173,2021-01-04 07:51:31,2021-01-04 07:51:32,0.00144564080983,0.998226463795,2,0.9989492842,0,0.125655117631,2021-01-04 07:51:40,顺丰控股(002352)首次覆盖报告：长期主义前瞻布局 逐步收获品牌效应、规模效应、协同效应,作为一家坚守长期主义、坚持前瞻布局的成长期龙头，公司正逐步收获品牌效应、规模效应、协同效应，收入增长空间、整体竞争优势、在中国流通体系重要地位均被低估，迎来难得的战略性布局机会。,东方证券股份有限公司,,腾讯网,"顺丰控股,002352,首次,覆盖,报告,长期,主义,前瞻,布局,逐步,收获,品牌效应,规模,效应,协同效应","一家,坚守,长期,主义,坚持,前瞻,布局,成长期,龙头,公司,正,逐步,收获,品牌效应,规模,效应,协同效应,收入,增长,空间,整体,竞争,优势,中国,流通,体系,重要,地位,均,低估,迎来,难得,战略性,布局,机会"
8,81536846,002352.XSHE,A,E,2352,顺丰控股,XSHE,36173,2021-01-04 09:05:43,2021-01-04 09:06:38,0.188375338912,0.711082279682,2,0.805269949138,0,0.0847233399749,2021-01-04 09:06:58,顺丰控股：融资余额19.59亿元，创历史新高（12-31）,2020年12月31日顺丰控股融资余额19.59亿元，创历史新高,东方财富Choice数据,财智星,东方财富网,"顺丰控股,融资,余额,19.59,亿元,创,历史,新高,12,31","2020,年,12,月,31,日,顺丰控股,融资,余额,19.59,亿元,创,历史,新高"
9,81539690,002352.XSHE,A,E,2352,顺丰控股,XSHE,36173,2021-01-04 09:32:09,2021-01-04 09:32:26,0.000648730143439,0.999320745468,2,0.99964511054,0,-0.00443630814552,2021-01-04 09:32:31,顺丰控股(002352)融资融券信息(12-31),顺丰控股(002352)融资融券信息(12-31),东方财富Choice数据,,东方财富网,"顺丰控股,002352,融资,融券,信息,12,31","顺丰控股,002352,融资,融券,信息,12,31"
