,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite
1,81484568,600660.XSHG,A,E,600660,福耀玻璃,XSHG,1166,2021-01-01 07:51:26,2021-01-01 07:52:10,5.82537795708e-05,0.999906897545,2,0.999936024435,0,-0.00409029722214,2021-01-01 07:52:25,福耀玻璃(600660)融资融券信息(12-31),福耀玻璃(600660)融资融券信息(12-31),东方财富Choice数据,,东方财富网
2,81491899,600660.XSHG,A,E,600660,福耀玻璃,XSHG,1166,2021-01-01 14:13:48,2021-01-01 14:13:59,0.70255947113,0.224022418261,1,0.575302153826,0,0.167664846778,2021-01-01 14:14:00,特斯拉新年发布国产Model Y 供应商名单一览,新年第一天，特斯拉宣布，国产中型SUV Model Y以及全新Model 3正式发售，这是特斯拉首次在中国开始销售“SEXY”组合全线产品。,财联社,,财联社
3,81503895,600660.XSHG,A,E,600660,福耀玻璃,XSHG,1166,2021-01-02 14:16:08,2021-01-02 14:16:09,0.699858903885,0.265307128429,1,0.615236580372,0,0.112933049351,2021-01-02 14:18:27,2021年A股延续健康牛，汽车、银行等低估行业值得挖掘——专访止于至善基金经理何理,接受《红周刊》记者采访的止于至善基金经理何理表示，因为“水往低处流”，未来的机会更多的可能在汽车、银行等低估行业上。,证券市场红周刊,王飞,证券市场红周刊
4,81504226,600660.XSHG,A,E,600660,福耀玻璃,XSHG,1166,2021-01-02 14:46:59,2021-01-02 14:47:01,0.374151080847,0.619835615158,2,0.806911155581,0,0.0188065886497,2021-01-02 14:47:03,止于至善何理：今年A股延续健康牛，汽车银行等低估行业值得挖掘,如果是为了中短期避险，少量持有如黄金配置不超过10%没有什么问题。“实体经济之水”，因为现在各行各业的竞争越来越激烈，实体经济的经营压力越来越大，很多做实体的老板可能就直接转投资本市场了。,红刊财经,,新浪财经
5,81540331,600660.XSHG,A,E,600660,福耀玻璃,XSHG,1166,2021-01-03 00:00:00,2021-01-04 09:38:08,0.999952912331,5.18039428243e-07,1,0.499976974205,0,0.166309449077,2021-01-04 09:38:12,汽车行业周报：12月前四周累计零售同比+10% 全面看多,12 月21-27 日乘用车零售日均销量同比下降，批发日均销量同比下降。未来汽车是“电动+智能”共同定价，会成为下一个移动终端，软件持续收费成为主盈利模式。,东吴证券股份有限公司,黄细里,新浪财经
6,81547674,600660.XSHG,A,E,600660,福耀玻璃,XSHG,1166,2021-01-03 00:00:00,2021-01-04 10:42:52,0.999444544315,0.000405834871344,1,0.500128107029,0,0.100430169702,2021-01-04 10:42:56,汽车行业：国产MODEL Y上市定价超预期 未来放量可期,2021 年1 月1 日，国产Model Y 正式上市，共分为长续航版和高性能版两个版本，售价分别为33.99 万/36.99 万。当前供给侧的大幅优化促进电动车C 端放量，特斯拉作优质供给领先者预计后续将持续放量。,兴业证券股份有限公司,戴畅/董晓彬/赵季新/刘洁,新浪财经
7,81553193,600660.XSHG,A,E,600660,福耀玻璃,XSHG,1166,2021-01-03 00:00:00,2021-01-04 11:44:27,0.999969244003,1.42528733704e-06,1,0.499986047289,1,0.606019856036,2021-01-04 11:44:30,特斯拉系列报告九：MODEL Y上市 电动智能变革浪潮加速,2021 年1 月1 日，特斯拉宣布国产Model Y 上市，官网显示长续航双电机版和performance 高性能版售价分别为33.99 万元和36.99 万元，预计将分别于1 月和三季度交付。,华西证券股份有限公司,崔琰,新浪财经
8,81514794,600660.XSHG,A,E,600660,福耀玻璃,XSHG,1166,2021-01-03 12:31:48,2021-01-03 12:31:49,0.80924808979,0.190531209111,1,0.595155254006,1,0.758949244767,2021-01-03 12:31:50,汽车与零配件行业-软件定义汽车专题二：智能座舱 HUD迎来爆发期,根据高工智能汽车研究院监测数据，2020 年1-10 月HUD的前装搭载上险量为57.78 万辆，同比+102.67%，搭载率为3.97%。,海通证券股份有限公司,杜威,新浪财经
9,81515631,600660.XSHG,A,E,600660,福耀玻璃,XSHG,1166,2021-01-03 13:34:13,2021-01-03 13:34:14,0.99996304512,6.33501258562e-07,1,0.499982156061,1,0.628896857798,2021-01-03 13:34:16,汽车行业经销商走访销量拟合：不惧高基数 需求强复苏,12 月终端需求仍然强劲，高基数下预计录得6%-16%的同比增幅。从结构看，头部具备良好车型周期，且在智能化上投入积极的品牌，同环比均有突出表现。行业复苏是行情启动的发令枪，企业盈利兑现是行情持续的关键，同时个股自身竞争力则是超额α的来源。,上海申银万国证券研究所有限公司,宋亭亭/竺绍迪,新浪财经
10,81517216,600660.XSHG,A,E,600660,福耀玻璃,XSHG,1166,2021-01-03 15:43:17,2021-01-03 15:43:18,0.766970098019,0.000925213855226,1,0.384410262865,0,0.101122611761,2021-01-03 15:43:20,中信证券：国产Model Y降价超预期 继续把握特斯拉供应链,炒股就看金麒麟分析师研报，权威，专业，及时，全面，助您挖掘潜力主题机会！国产特斯拉Model Y上市，入门价格33.99万元，较进口版下降14.8万元，降幅超市场预期。,新浪财经-自媒体综合,,新浪财经
