,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite
0,81494744,600717.XSHG,A,E,600717,天津港,XSHG,1223,2021-01-01 18:10:56,2021-01-01 18:10:57,0.0121473986655,0.987336933613,2,0.993410632946,1,0.903552212659,2021-01-01 18:10:58,天津港新年新增两条海铁联运班列通道,2021年第一天，来自黑龙江绥化、河北邢台的两列首发海铁联运班列抵达天津港，迎来了新年海铁联运业务“开门红”。,中国新闻网,,和讯网
1,81501126,600717.XSHG,A,E,600717,天津港,XSHG,1223,2021-01-02 10:16:24,2021-01-02 10:16:27,0.999127566814,0.000369941873942,1,0.499933725281,0,0.0989169992507,2021-01-02 10:18:07,逢低采购库存小降 不锈钢预计企稳回升,铬矿进口量同比保持较大降幅，国内铬矿港口库存下降趋势，且铬铁进口量延续下降至年内新低，不过国内前期检修停产恢复产能继续释放，铬铁价格持稳为主。10月份中国镍矿进口总量为509.82万吨，环比减111.08万吨，降幅17.89%。,和讯期货,,和讯网
2,81504186,600717.XSHG,A,E,600717,天津港,XSHG,1223,2021-01-02 14:44:30,2021-01-02 14:44:39,0.948063373566,0.0519036278129,1,0.525935314596,1,0.728112955578,2021-01-02 14:44:40,对接北京服务雄安 京津冀海上门户“竞合”加速三地融合,辞旧迎新之际，作为京津冀及中国“三北”地区海上门户的天津港持续发力，助力京津冀交通一体化。近年来，该港围绕京津冀协同发展，服务对接北京，助推营商环境改善。天津港依托港口设施资源，为雄安进出口货物提供港口绿色通道服务优先保障。,中国新闻网,,和讯网
3,81515946,600717.XSHG,A,E,600717,天津港,XSHG,1223,2021-01-03 14:02:11,2021-01-03 14:02:12,0.996374189854,0.00360762653872,1,0.501794721466,1,0.591464871913,2021-01-03 14:02:13,中欧班列（长满欧）新年首发,2021年首列中欧班列满载100标箱货物驶往德国纽伦堡。该公司表示，2021年，将依托长春兴隆口岸积极打造中欧班列集结中心，协调周边地区乃至全国货物在中国东北地区集散，形成“干支结合、枢纽集散”，促进吉林省及长春市快速融入国内国际双循环。,中国新闻网,,和讯网
4,81547154,600717.XSHG,A,E,600717,天津港,XSHG,1223,2021-01-04 10:40:26,2021-01-04 10:40:28,0.0758160948753,0.905605196953,2,0.94351324439,1,0.775166408625,2021-01-04 10:40:29,2020年集装箱吞吐量1835万标准箱创历史新高 天津港集团再当“大胃王”,截至2020年12月30日，2020年天津港集团集装箱吞吐量完成1835万标准箱，同比增长6.1%，创出年度集装箱吞吐量历史新高。,和讯,,和讯网
5,81576993,600717.XSHG,A,E,600717,天津港,XSHG,1223,2021-01-04 17:41:32,2021-01-04 17:41:33,0.999716103077,5.59202635486e-05,1,0.499913971802,0,0.168315118179,2021-01-04 17:41:44,中国港口码头行业调研及产业发展趋势研究预测报告,随后，报告对港口码头行业做了重点企业经营状况分析，最后分析了中国港口码头行业发展趋势与投资预测。本研究报告数据主要采用国家统计数据，海关总署，问卷调查数据，商务部采集数据等港口码头。,,lhw随便聊聊,搜狐财经
6,81578422,600717.XSHG,A,E,600717,天津港,XSHG,1223,2021-01-04 17:59:19,2021-01-04 17:59:21,0.998970031738,0.000860323722009,1,0.500345339591,0,0.181133811548,2021-01-04 17:59:31,中国港口码头行业调研及产业投资格局研究预测报告,随后，报告对港口码头行业做了重点企业经营状况分析，最后分析了中国港口码头行业发展趋势与投资预测。本研究报告数据主要采用国家统计数据，海关总署，问卷调查数据，商务部采集数据等港口码头。,,海阔天空110,搜狐财经
7,81583363,600717.XSHG,A,E,600717,天津港,XSHG,1223,2021-01-04 18:59:06,2021-01-04 18:59:07,0.991465806961,0.00809810589999,1,0.503831009381,1,0.623567476869,2021-01-04 18:59:22,兰格视点：1月4日钢铁行业概览,财新中国制造业PMI为53%，环比下降1.9个百分点，但仍显著高于荣枯线，显示疫情后经济恢复仍在持续。虽然今日期货表现强势，但是现货市场已经显露疲态，北方市场基本进入淡季疲软期，南方年前赶工的较多，预计今年企业会延迟放假。,兰格钢铁网,,同花顺
8,81601478,600717.XSHG,A,E,600717,天津港,XSHG,1223,2021-01-05 06:04:48,2021-01-05 06:04:52,0.973615288734,0.0256617739797,1,0.512469418347,1,0.748582854494,2021-01-05 06:04:52,滨海—中关村科技园发挥政策创新优势—— 牵线建生态 畅联京津冀,这是北京蓝星清洗有限公司化学品板块整体迁入天津滨海—中关村科技园后，首批在天津滨海新区安家的职工。面积10.3平方公里的天津滨海—中关村科技园是京津两地携手共建的京津冀协同创新示范区。,经济日报,,同花顺
9,81634344,600717.XSHG,A,E,600717,天津港,XSHG,1223,2021-01-05 14:08:21,2021-01-05 14:08:22,0.999811470509,6.46317639621e-05,1,0.499970367018,0,0.176812769286,2021-01-05 14:08:30,2021-2027年中国沿海港口行业市场研究分析及投资决策建议报告,智研咨询发布的《2021-2027年中国沿海港口行业市场研究分析及投资决策建议报告》共十二章。随后，报告对沿海港口做了重点企业经营状况分析，最后分析了沿海港口行业发展趋势与投资预测。,,谭璐,搜狐财经
10,81668148,600717.XSHG,A,E,600717,天津港,XSHG,1223,2021-01-06 00:13:16,2021-01-06 00:13:25,0.999462425709,0.000477352528833,1,0.500208565383,0,-0.0137515306473,2021-01-06 00:13:30,会计如戏，全靠演技――2020年上市公司奇葩奇闻录,甩锅黑客――*ST金洲营业利润高于营业收入 2019年年报显示，*ST金洲实体经营直营门店深圳金叶展厅2019年度实现营业收入2106 万元，实现营业利润竟然达到了6700万元。,财税闲谈,,新浪财经
11,81698384,600717.XSHG,A,E,600717,天津港,XSHG,1223,2021-01-06 11:40:45,2021-01-06 11:40:46,0.948014438152,0.0511678382754,1,0.525175057352,0,0.084719928354,2021-01-06 11:40:48,天津农商银行河西两宗违法遭罚原支行副行长遭禁业,银保监会网站今日公布的行政处罚决定书显示天津农村商业银行股份有限公司河西支行存在员工行为管理不当和内部控制缺失的违法违规事实被天津银保监局罚款人民币50万元培育全员合规风险零容忍思想,中国经济网,,金融界
