,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite
0,81703579,002046.XSHE,A,E,002046,国机精工,XSHE,1792,2021-01-06 13:29:05,2021-01-06 13:29:06,0.972002506256,0.0249694455415,1,0.51097069867,1,0.459017908573,2021-01-06 13:29:07,君禾股份盘中异动 大幅拉升5.08%,2021年01月06日下午盘13时25分，君禾股份出现异动，股价大幅拉升5.08%。过去一年内该股有2次涨停，涨停后第二交易日涨1次，跌1次，涨占比50.00%，跌占比50.00%。,自选股智能写手,,腾讯网
1,81703717,002046.XSHE,A,E,002046,国机精工,XSHE,1792,2021-01-06 13:31:17,2021-01-06 13:31:18,0.917141497135,0.0584720335901,1,0.517042782158,1,0.478150045872,2021-01-06 13:31:19,上海凯鑫盘中异动 下午盘跳水5.22%,2021年01月06日下午盘13时20分，上海凯鑫出现异动，股价大幅下跌5.22%。过去一年内该股有3次涨停，涨停后第二交易日涨0次，跌3次，跌占比100%。,自选股智能写手,,腾讯网
2,81704589,002046.XSHE,A,E,002046,国机精工,XSHE,1792,2021-01-06 13:45:12,2021-01-06 13:45:13,0.981359243393,0.00954100396484,1,0.500220625661,1,0.482529377937,2021-01-06 13:45:26,宝鼎科技下午盘拉升5.00% 振幅达11.02%,2021年01月06日下午盘13时00分，宝鼎科技出现异动，股价大幅拉升5.00%。振幅较大的相关个股有上柴股份，宝鼎科技，宁波东力，振幅分别为15.1%，11.1%，9.9%。宝鼎科技公司主营业务为大型铸锻件的研发、生产和销售。,自选股智能写手,,腾讯网
3,81709255,002046.XSHE,A,E,002046,国机精工,XSHE,1792,2021-01-06 14:58:15,2021-01-06 14:58:16,0.926507294178,0.070475295186,1,0.533728942275,1,0.458946549892,2021-01-06 14:58:17,上柴股份股价跳水5.05% 振幅达15.94%,2021年01月06日临近收盘14时35分，上柴股份出现异动，股价大幅下跌5.05%。过去一年内该股有3次涨停，涨停后第二交易日涨2次，跌0次，涨占比100%。,自选股智能写手,,腾讯网
4,81941201,002046.XSHE,A,E,002046,国机精工,XSHE,1792,2021-01-11 10:15:56,2021-01-11 10:15:57,0.998091042042,0.0015333944466,1,0.500578915467,0,0.0321494817734,2021-01-11 10:55:07,这里的汽车轴承企业你都知道吗？（三）,浙江天马轴承集团有限公司位于湖州莫干山高新技术产业开发区通航制造小镇。拥有30年的发展历史，公司注册资本18亿元，是一家大型轴承企业。,,轴承小百科,搜狐财经
5,82024205,002046.XSHE,A,E,002046,国机精工,XSHE,1792,2021-01-12 11:57:33,2021-01-12 11:57:34,0.999942064285,4.55560730188e-05,1,0.500016588216,0,0.0581663936377,2021-01-12 11:57:38,长沙市佳信机电有限公司,长沙市佳信机电有限公司成立于2001年，专业从事代理、经营各种进口轴承。长沙市佳信机电有限公司同时是轴研科技、常熟长城等国产品牌的授权经销商。长沙市佳信机电有限公司真诚欢迎有志之士加盟！,,轴聘网,搜狐财经
6,82065189,002046.XSHE,A,E,002046,国机精工,XSHE,1792,2021-01-12 23:50:22,2021-01-12 23:50:23,0.998487710953,0.00122820935212,1,0.500472064829,0,0.14724342376,2021-01-12 23:50:27,国机六家企业入选“双百企业”“科改示范企业”,我国国企改革三年行动大力实施，重点领域改革扎实推进，“双百行动”“科改示范行动”等改革专项工程深入开展。国务院国资委对“双百企业”名单和“科改示范企业”名单进行了动态调整，国机集团六家下属企业入选“双百企业”“科改示范企业。”,中工国际官微,,同花顺
7,82226973,002046.XSHE,A,E,002046,国机精工,XSHE,1792,2021-01-15 09:29:29,2021-01-15 09:35:19,0.0216956678778,0.94121915102,2,0.952066984959,0,0.0156811118126,2021-01-15 09:35:22,投资者提问：董秘，请问公司最新股东人数多少？你同胞兄弟国机精工每次都能及时...,你同胞兄弟国机精工每次都能及时回答投资者，股价一直表现比你们好，多学习学习。尊敬的投资者您好，感谢您对公司的提问！公司股东信息为非公开信息，如您需查询，需经公司核实股东身份后方可提供，望理解！,问董秘,,新浪财经
8,82280017,002046.XSHE,A,E,002046,国机精工,XSHE,1792,2021-01-15 22:34:45,2021-01-15 22:34:48,0.998939096928,0.0010389481904,1,0.500508496654,0,0.00544112026691,2021-01-15 22:34:51,投资者提问：请问公司在今年冬季防控新冠病毒方面有哪些措施？公司大股东国...,您好，公司有自己的利润分配政策，感谢您的关注。本信息由新浪财经从公开信息中摘录，不构成任何投资建议。,问董秘,,新浪财经
9,82283740,002046.XSHE,A,E,002046,国机精工,XSHE,1792,2021-01-16 03:32:02,2021-01-16 03:32:03,0.000977265764959,0.998835146427,2,0.99932377931,0,0.0216968774796,2021-01-16 03:32:06,证券代码：002046 证券简称：国机精工 公告编号： 2021-001国机精工股份有限公司关于使用闲置募集资金进行现金管理的进展公告,公司使用部分暂时闲置募集资金进行现金管理有利于提高闲置募集资金的使用效率，有利于提高资金收益，不会与募集资金投资项目的实施计划相抵触，不影响募集资金项目的正常进行，不存在变相改变募集资金投向、损害公司股东利益的情形。,证券时报,,新浪财经
