,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite
1,81484113,601111.XSHG,A,E,601111,中国国航,XSHG,2095,2021-01-01 07:47:07,2021-01-01 07:47:08,0.0255864653736,0.763251781464,2,0.77604501415,0,0.0287523448467,2021-01-01 07:47:25,中国国航：融资净偿还1625.7万元，融资余额8.31亿元（12-31）,2020年12月31日中国国航融资净偿还1625.7万元，融资余额8.31亿元,东方财富Choice数据,财智星,东方财富网
2,81491905,601111.XSHG,A,E,601111,中国国航,XSHG,2095,2021-01-01 14:14:46,2021-01-01 14:14:47,0.0966470390558,0.763412833214,2,0.811736352742,1,0.907471254468,2021-01-01 14:14:48,牛人重仓｜中国国航急速拉升，招商基金贾成东三季度“逆行”增持3251万股,“中国国航前三季度扣非净利润亏损超过100亿元人民币，但招商基金的“牛人”贾成东突然出手增持，旗下两只基金合计买入3251万股。,每日经济新闻,,每经网
3,81591498,601111.XSHG,A,E,601111,中国国航,XSHG,2095,2021-01-02 20:24:00,2021-01-04 21:24:16,0.980369925499,0.0194950904697,1,0.509680053219,0,0.0541830345988,2021-01-04 21:24:19,2020年这些外企与民航高层变动，将给航空业带来哪些变化,安德斯简历安德斯于1990年加入法国财政部，负责监管航空航天和防务公司。不久后，巴航工业正式宣布郭青任巴航工业大中华区总裁及商用飞机副总裁。2010年12月任中航集团党组成员。,看航空,,新浪财经
4,81534450,601111.XSHG,A,E,601111,中国国航,XSHG,2095,2021-01-04 08:37:16,2021-01-04 08:37:17,0.99979954958,1.84508098755e-05,1,0.4999182256,1,0.639889067411,2021-01-04 08:37:25,交通运输行业：快递春节不打烊 疫苗有望加速航空客流恢复,春节期间，所有因“虚假轨迹”和“揽收后时效”触发的消费者赔付将都由快递公司承担而非拼多多平台商家，相应的流量处罚会免除。,安信证券股份有限公司,明兴/孙延,新浪财经
5,81540323,601111.XSHG,A,E,601111,中国国航,XSHG,2095,2021-01-04 09:38:06,2021-01-04 09:38:07,0.419241756201,0.579092919827,2,0.788713797927,1,0.705938965082,2021-01-04 09:38:08,交通运输行业周报(第五十三周),首选航空和跨境电商物流，配置高速公路首选航空和物流，配置高速公路。增持：集运运价上周环比上涨5.3%。中性：受益于出口需求强劲，集装箱吞吐量向好。,华泰证券股份有限公司,沈晓峰/林珊/林霞颖/黄凡洋,新浪财经
6,81544576,601111.XSHG,A,E,601111,中国国航,XSHG,2095,2021-01-04 10:13:33,2021-01-04 10:13:41,0.999979257584,3.74745309273e-06,1,0.499993376245,0,-0.0244950175285,2021-01-04 10:13:44,盘点2020年民航十大变局,民航国内国际市场出现了非常大的变化。南北经济发展水平差距越来越大，因为新冠病毒具有更适应严寒气候的特点，北方城市发生的疫情病例情况更多，因此今年民航业南北发展呈现出较大的分化。,,,环球旅讯
7,81552851,601111.XSHG,A,E,601111,中国国航,XSHG,2095,2021-01-04 11:40:26,2021-01-04 11:40:29,0.987134754658,5.25939831277e-05,1,0.493619971312,1,0.54374734362,2021-01-04 11:40:33,交通运输行业周报：疫苗有望全民免费 美兰机场二期投入运营,11 月行业需求维持高位，均价旺季环比回升：2020 年11月全国快递业务量97.26 亿件，同比增长36.52%。十四五是优质航企的黄金期，航空机场板块是为数不多仍在低位的核心资产，底部布局正当时，安全边际高，未来弹性大。,兴业证券股份有限公司,张晓云/王品辉/王春环/吉理/孙修远/郭军,新浪财经
8,81562079,601111.XSHG,A,E,601111,中国国航,XSHG,2095,2021-01-04 14:31:30,2021-01-04 14:31:32,0.507019042969,0.00138167431578,1,0.2548911958,1,0.598972707987,2021-01-04 14:31:35,安信证券--交通运输行业周报：快递春节不打烊，疫苗有望加速航空客流恢复【行业研究】,电商快递企业均宣布春节期间不打烊， 邮政与菜鸟裹裹。短期机场航空业务受疫情扰 动下滑符合预期，国内客流恢复较快， 国际客流有望受益疫苗接种 而加速修复。,安信证券,,金融界
9,81562860,601111.XSHG,A,E,601111,中国国航,XSHG,2095,2021-01-04 14:43:18,2021-01-04 14:43:20,0.666021466255,0.00237069721334,1,0.335381430341,1,0.581324201822,2021-01-04 14:43:31,安信证券--交通运输行业周报：快递春节不打烊 疫苗有望加速航空客流恢复,电商快递企业均宣布春节期间不打烊， 邮政与菜鸟裹裹。短期机场航空业务受疫情扰 动下滑符合预期，国内客流恢复较快， 国际客流有望受益疫苗接种 而加速修复。,金融界,,同花顺
10,81599783,601111.XSHG,A,E,601111,中国国航,XSHG,2095,2021-01-05 03:34:00,2021-01-05 03:34:48,0.0503760650754,0.947656273842,2,0.97284430638,0,0.00625725239515,2021-01-05 03:38:48,中信证券股份有限公司关于中国国际航空股份有限公司公开发行公司债券重大事项临时受托管理事务报告,中信证券股份有限公司作为中国国际航空股份有限公司公开发行2012年公司债券、中国国际航空股份有限公司公开发行2012年公司债券的债券受托管理人，持续密切关注对债券持有人权益有重大影响的事项。,,,证券时报网
