,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite
1,81515865,600905.XSHG,A,E,600905,三峡能源,XSHG,22487,2021-01-03 13:54:27,2021-01-03 13:54:28,0.998550832272,1.71842577856e-06,1,0.499277134562,0,0.135378752649,2021-01-03 13:54:30,减碳“风光”无限好,为了实现“碳中和”战略目标，国家相关能源企业积极响应，纷纷调高了“十四五”期间相关的新能源发展计划。各大央企表示未来可再生能源将“倍速”增长，并调高了光伏等可再生能源的“十四五”装机规模。中海油与中广核则更“偏爱”海上风电。,华夏时报,,中国储能网
2,81527514,600905.XSHG,A,E,600905,三峡能源,XSHG,22487,2021-01-04 02:31:12,2021-01-04 02:31:13,0.852907598019,0.025606058538,1,0.452059857547,0,-0.0153972417116,2021-01-04 02:31:32,天能电池集团股份有限公司 首次公开发行股票并在科创板上市发行公告（上接C1版）,雅迪科技目前已拥有超过1，800家分销商，出口国家超过80个。中止发行后，在中国证监会同意注册决定的有效期内，且满足会后事项监管要求的前提下，经向上交所备案后，发行人和保荐机构将择机重启发行。,证券日报,,新浪财经
3,81528272,600905.XSHG,A,E,600905,三峡能源,XSHG,22487,2021-01-04 02:31:58,2021-01-04 02:32:42,0.547910451889,0.0113197173923,1,0.285274943337,0,0.130345903337,2021-01-04 02:40:22,天能电池集团股份有限公司首次公开发行股票并在科创板上市发行公告,雅迪科技目前已拥有超过1，800家分销商，出口国家超过80个。中止发行后，在中国证监会同意注册决定的有效期内，且满足会后事项监管要求的前提下，经向上交所备案后，发行人和保荐机构将择机重启发行。,,,证券时报网
4,81530215,600905.XSHG,A,E,600905,三峡能源,XSHG,22487,2021-01-04 06:41:41,2021-01-04 06:41:43,0.884248375893,0.0866601839662,1,0.528784371912,0,-0.0147982805967,2021-01-04 06:42:14,发行人：天能电池集团股份有限公司,雅迪科技目前已拥有超过1，800家分销商，出口国家超过80个。中止发行后，在中国证监会同意注册决定的有效期内，且满足会后事项监管要求的前提下，经向上交所备案后，发行人和保荐机构将择机重启发行。,,中国证券报,搜狐财经
5,81541786,600905.XSHG,A,E,600905,三峡能源,XSHG,22487,2021-01-04 09:48:31,2021-01-04 09:50:48,0.99997651577,5.33833372174e-06,1,0.499993596219,0,0.0459461040795,2021-01-04 09:50:49,电力标准｜光伏发电站无人机智能巡检系统技术要求,电力标准｜光伏发电站无人机智能巡检系统技术要求,中电联,,北极星电力网
6,81796691,600905.XSHG,A,E,600905,三峡能源,XSHG,22487,2021-01-07 18:39:59,2021-01-07 18:40:11,0.874114453793,0.00904655363411,1,0.44610378053,1,0.61527945213,2021-01-07 18:40:14,深度解析：晶科科技，未来还有多少增长空间？,杜邦分析净资产收益率=利润率*资产周转率*权益乘数由图和数据可知，17年净资产收益率的提高主要是由于利润率的提高，18-年净资产收益率的下降主要是由于利润率和权益乘数的下降，19年净资产收益率的下降主要是由于资产周转率和权益乘数的下降。,,波波讲科技,搜狐财经
7,81922540,600905.XSHG,A,E,600905,三峡能源,XSHG,22487,2021-01-11 00:38:52,2021-01-11 00:38:53,0.683220684528,0.000886816647835,1,0.342497158912,0,0.128285962343,2021-01-11 00:39:00,三峡集团“两翼齐飞”谋求新发展,“双百企业”长江电力、三峡资本充分发挥改革尖兵示范带动作用，在2020年国务院国有企业改革领导小组办公室组织的“双百企业”三项制度改革评估中，均获得了“A”级的评价。,经济参考报,,东方财富网
8,81932027,600905.XSHG,A,E,600905,三峡能源,XSHG,22487,2021-01-11 09:06:34,2021-01-11 09:06:35,0.877905666828,0.0229336600751,1,0.461886493489,0,0.128285962343,2021-01-11 10:30:56,改革三年行动吹响“冲锋号” 三峡集团“两翼齐飞”谋求新发展,“双百企业”长江电力、三峡资本充分发挥改革尖兵示范带动作用，在2020年国务院国有企业改革领导小组办公室组织的“双百企业”三项制度改革评估中，均获得了“A”级的评价。,经济参考报,,同花顺
9,82038258,600905.XSHG,A,E,600905,三峡能源,XSHG,22487,2021-01-12 15:49:33,2021-01-12 15:49:34,0.579341053963,0.00683592166752,1,0.296506448649,0,0.115033174368,2021-01-12 15:49:40,天合光能部分资产被国企接手 上市半年持续扩张负债已达268亿,天合光能旗下数家公司日前发生股权变更，涉及常州天青新能源有限公司、常州晋合新能源有限公司，由国资背景的两家上市公司接手。,新京报,,东方财富网
10,82051256,600905.XSHG,A,E,600905,三峡能源,XSHG,22487,2021-01-12 18:34:46,2021-01-12 18:34:47,0.566378593445,0.0415170118213,1,0.324706308544,0,0.119775220528,2021-01-12 18:34:53,天合光能部分资产被国企接手,天合光能旗下数家公司日前发生股权变更，涉及常州天青新能源有限公司、常州晋合新能源有限公司，由国资背景的两家上市公司接手。,新京报,,中国储能网
