,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite
1,81490145,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-01 12:17:44,2021-01-01 12:17:45,0.346293717623,0.648485064507,2,0.821631923318,0,-0.0796753138304,2021-01-01 12:18:40,投资者提问：想问一下，今年的年报预披露估计大概时间在什么时候呀？！,您好，根据深交所规范运作指引之规定，如果上市公司年度经营业绩和财务状况出现应及时披露业绩预告情形的，应不晚于报告期次年的1月31日进行披露。本信息由新浪财经从公开信息中摘录，不构成任何投资建议。,问董秘,,新浪财经
2,81506822,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-02 18:22:48,2021-01-02 18:24:25,0.999799191952,4.58437752968e-05,1,0.499945439751,1,0.69474575296,2021-01-02 18:24:38,海南旅游逐渐进入旺季 投资坚守细分赛道优质龙头,目前时点旅游行业整体处于淡季，而海南反季节进入旺季，免税销售预计环比同比都将提速。相较而言，公共卫生事件对酒店市场供给指标影响相对较小，仅在公共卫生事件爆发的2月出现5%同比下降，其他月份的市场供给均维持在1%-2%的正增长。,国信证券,,智通财经网
3,81509248,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-02 22:26:05,2021-01-02 22:26:11,0.999713718891,0.000178562710062,1,0.500035422156,1,0.218058466911,2021-01-02 22:26:21,这15个故事，藏着2021年的秘密,李国庆带六名“壮汉”闯进当当，贴下告示，夺走47枚公章，“逼宫”俞渝。优胜教育暴雷，无数家长到公司总部维权，老板陈昊则在直播间进行拙劣的“哭诉”表演。小米则趁机“收复”了华为的海外失地，前三季度，智能手机出货量同比增长45%。,创投内参,,新浪财经
4,81540334,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-03 00:00:00,2021-01-04 09:38:08,0.999971628189,8.6445334091e-06,1,0.499994458628,1,0.638723361492,2021-01-04 09:38:16,2021零售&教育行业年度策略：中国优质供应链品牌化强势崛起 低利率大环境下消费估值中枢抬升,国内疫情影响基本消退，未来低利率低增长环境下消费品品牌估值中枢有望抬升，建议关注具备持续增长能力的消费品品牌。随着国产轻医美产品逐渐替代海外进口产品，国产医美产品或迎来高增。品牌商环节溢价最高，利润最为丰厚。,东吴证券股份有限公司,吴劲草/张家璇,新浪财经
5,81511227,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-03 08:02:21,2021-01-03 08:02:23,0.549172103405,0.0010471775895,1,0.275633229292,0,0.0224324524403,2021-01-03 08:02:29,中信建投：2021年股票市场整体没有明显的趋势性机会（附1月金股）,2021年伴随着经济复苏和利率上行，股票市场整体没有明显的趋势性机会。在经济增长下台阶和转型升级的过程中，从总量到结构的是2021年策略研究工作的重点。我们建议投资者沿着中央经济工作会议部署投资方向，重点是新能源、新能源汽车、国防军工、工业机器人等细分行业的龙头公司。,中信建投证券研究,,东方财富网
6,81511572,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-03 08:37:13,2021-01-03 08:37:15,0.999905109406,7.54982393119e-05,1,0.500028052942,0,0.157110009094,2021-01-03 08:37:19,陆家嘴财经早餐2021年1月3日星期日,陆家嘴财经早餐2021年1月3日星期日,Wind资讯,,新浪财经
7,81513303,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-03 10:40:39,2021-01-03 10:40:40,0.877019584179,0.010728193447,1,0.449237985536,1,0.311114764214,2021-01-03 10:40:43,【加急】2021年首周解禁值不足500亿被知名医生艾芬开怼的爱尔眼科赫然在列,两市将有157家上市公司解禁，解禁市值为4206.98亿元，解禁股数为495.46亿，其中京沪高铁以1410.25亿元的解禁值位居榜首，除此之外，中公教育、成都银行、美凯龙、东方能源、盈趣科技的解禁市值将超过百亿。,,金融界,搜狐财经
8,81533567,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-04 08:16:45,2021-01-04 08:16:46,0.999687552452,0.000135964219226,1,0.499979740445,1,0.562167075276,2021-01-04 08:18:33,【零售*吴劲草】2021零售&教育行业年度策略——中国优质供应链品牌化强势崛起，低利率大环境下消费估值中枢抬升,国内疫情影响基本消退，未来低利率低增长环境下消费品品牌估值中枢有望抬升，建议关注具备持续增长能力的消费品品牌。随着国产轻医美产品逐渐替代海外进口产品，国产医美产品或迎来高增。品牌商环节溢价最高，利润最为丰厚。,新浪财经-自媒体综合,,新浪财经
9,81536224,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-04 09:03:04,2021-01-04 09:03:05,0.0241357684135,0.923082470894,2,0.935150355101,0,-0.0209055185318,2021-01-04 09:03:32,中公教育：融资净偿还334.15万元，融资余额1.68亿元（12-31）,2020年12月31日中公教育融资净偿还334.15万元，融资余额1.68亿元,东方财富Choice数据,财智星,东方财富网
10,81540319,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-04 09:38:06,2021-01-04 09:38:07,0.999866485596,2.77359631582e-05,1,0.499960978761,1,0.452845394611,2021-01-04 09:38:10,教育行业周报2021W1：好未来再融资33亿美元 在线教育正书写历史,另奥威亚的激励对象要求奥威亚2021年扣非归母净利润不低于1.99 亿元。科德教育于2020 年12 月28 日，公司与毛成红、合肥龙翔高复学校签署《意向性协议》，科德教育拟收购毛成红持有的合肥龙翔高复学校70%的股权。,中信建投证券股份有限公司,叶乐,新浪财经
11,81561096,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-04 14:15:42,2021-01-04 14:15:50,0.805229842663,0.0445596054196,1,0.447174526751,0,0.134893450141,2021-01-04 14:19:02,东吴证券--教育行业周报（2021年第1期）：“内卷加剧”，考研人数再创新高，招录类考试培训持续受益【行业研究】,就业压力大，考研越来越“内卷”：：上周末2021年全国硕士研究生如期进行，据教育部数据，今年参加考研的人数再创新高，达到377万人，同比增幅达到10.6%。,东吴证券,,金融界
12,81576782,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-04 17:38:17,2021-01-04 17:38:25,0.998338580132,0.00146539346315,1,0.500634683529,1,0.574705156684,2021-01-04 17:38:27,文化传媒行业2021年度投资策略：技术革新+内容创新，双线并行助力发展，维持“强于大市”评级,未来符合其兴趣爱好的优质内容和具有精细化运营的产品将成为主要的消费导向，并获得市场青睐。随着多品类游戏市场随着优质作品的产出逐渐打开市场空间，游戏“玩法+内容”双线创新的多元化发展趋势明确。,格隆汇APP,,新浪财经
13,81579488,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-04 18:09:19,2021-01-04 18:09:20,0.516290545464,0.47905048728,1,0.737195760012,0,-0.0315660595894,2021-01-04 18:09:37,投资者提问：您好，看到贵司资产负债表中股本是1.038亿，但是各个股票软件...,您好，看到贵司资产负债表中股本是1.038亿，但是各个股票软件中显示总股本是61亿多。您好，系根据反向购买原则编制合并报表导致的。本信息由新浪财经从公开信息中摘录，不构成任何投资建议。,深交所互动易,,新浪财经
14,81620694,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-05 10:26:39,2021-01-05 10:26:40,0.99991106987,3.78684421776e-06,1,0.499959321779,1,0.415305101871,2021-01-05 10:26:46,教育行业周随笔：教培机构收费模式简析,教培机构一般在收费时会采用一次性收取多次课程费用的做法。今年以来各地对于教育机构的资金监管落实更加严格，第三方账户监管机制逐步尝试建立。寒假期间师生健康状况要做到“一人一档”。,,,新浪财经
15,81622837,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-05 10:52:57,2021-01-05 10:53:09,0.999683618546,1.26604038542e-06,1,0.499843075313,0,0.0120282590389,2021-01-05 10:53:19,教育行业的22个预测：2021年会出现千亿美金级别教育公司,2020年6月的阿里云峰会上，阿里云智能总裁张建锋将“云钉一体”作为阿里云“再生长”的三大方向之一，阿里云智能总裁张建锋与阿里巴巴钉钉CEO陈航表示，教育信息化，是“云钉一体”之后，钉钉将会重点投入的方向。,36氪,,智通财经网
16,81623310,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-05 10:58:54,2021-01-05 10:58:56,0.856120884418,0.0244541615248,1,0.452514603734,0,0.0073350071907,2021-01-05 10:59:04,【鲸媒体早报】三盛教育获得政府补助；昂立教育累计回购5563.71万元股份,三盛教育获得政府补助约252万元1月4日，三盛教育发布公告称，近日，公司收到了北京市国有文化资产监督管理办公室2020年“投贷奖”资金支持补贴约252万元，其中与收益相关约252万元，与资产相关0元。,,鲸媒体,搜狐财经
17,81624974,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-05 11:17:09,2021-01-05 11:17:15,0.999753773212,1.61927107456e-06,1,0.499878505877,0,0.131454607844,2021-01-05 11:19:49,教育行业的22个预测,2020年6月的阿里云峰会上，阿里云智能总裁张建锋将“云钉一体”作为阿里云“再生长”的三大方向之一，阿里云智能总裁张建锋与阿里巴巴钉钉CEO陈航表示，教育信息化，是“云钉一体”之后，钉钉将会重点投入的方向。,,,创业邦
18,81670239,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-06 02:53:36,2021-01-06 02:53:37,0.854171216488,0.012141129002,1,0.439226737246,0,-0.104703262448,2021-01-06 02:53:48,苏州宝馨科技实业股份有限公司公告（系列）,苏州宝馨科技实业股份有限公司第四届董事会第三十次会议，于2020年12月31日以电子邮件的方式发出会议通知，并于2021年1月5日以现场和通讯表决相结合的方式召开。因股东协议转让股份事项已交割完成，现进行监事会换届选举。,证券时报,,新浪财经
19,81685708,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-06 09:27:37,2021-01-06 09:27:39,0.999947667122,7.57910981974e-07,1,0.499974591472,0,0.108314505219,2021-01-06 09:27:50,12月黑猫投诉企业红黑榜：建行为黑榜中唯一国有商业银行,黑猫投诉平台帮您避开这些消费障碍，保障您合理的投诉需求。,,,新浪财经
20,81709062,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-06 14:55:41,2021-01-06 14:55:42,0.999917268753,2.63122310571e-05,1,0.499984946608,0,0.155764952004,2021-01-06 14:55:47,大消费周观点：元旦与周末连休消费热情较高 关注各行业景气子行业,2021 年元旦当天，浙江、陕西、甘肃和贵州等地消费金额的同比增速领跑全国。豆粕现货价格受期货价格带动提升。降温和“混合式”雨雪天气出现，低温天气利好服装行业和有关家纺企业。,东兴证券股份有限公司,张凯琳/孟斯硕/程诗月/王习/王紫/王长龙/赵莹/王洁婷/刘田田/常子杰/张东雪,新浪财经
21,81739614,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-07 01:47:15,2021-01-07 01:47:29,0.9998229146,4.01741235692e-05,1,0.499951631424,0,0.0275893211365,2021-01-07 01:47:31,财富配得上贡献吗？新首富等11位千亿富豪，企业营收不到3百亿,仅从企业规模上看，在富豪榜上，有10多位财富超过1000亿元的富豪，排名靠前，但他们的企业进不了中国企业500强，甚至进不了民营企业500强。在互联网企业普遍下跌且自己碰到事件的的情况下，拼多多的股价仍上涨，黄峥的财富高居中国富豪榜第三位。,商业传奇,,腾讯网
22,81752427,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-07 09:06:23,2021-01-07 09:06:26,0.988845407963,0.00114448438399,1,0.495567188365,0,-0.0121211767197,2021-01-07 09:06:28,新时代证券--社服行业投资周报：海南新增6家免税店4家经营主体，元旦旅游市场恢复约75%【行业研究】,增海南新增6家免税店4家经营主体，元旦旅游市场恢复约75%旅游：各地纷纷公布元旦旅游成绩。长沙13个重点景区元旦假期共接待游客43.3万人次，同比增长133.68%。广东省共接待游客1169.1万人次，按可比口径同比恢复75.5%。,新时代证券,,金融界
23,81756511,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-07 09:43:37,2021-01-07 09:43:42,0.980751872063,0.00280401832424,1,0.493179954356,0,-0.0103162288666,2021-01-07 09:43:49,新时代证券--社服行业投资周报：海南新增6家免税店4家经营主体，元旦旅游市场恢复约75%,增海南新增6家免税店4家经营主体，元旦旅游市场恢复约75%旅游：各地纷纷公布元旦旅游成绩。,金融界,,同花顺
24,81760690,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-07 10:17:39,2021-01-07 10:19:50,0.864342808723,0.0125869233161,1,0.444758327678,-1,-0.475061714649,2021-01-07 10:21:30,【鲸媒体早报】亲宝宝完成D轮融资；华夏视听教育获雪湖资本增持1070.1万股,育儿互联网公司亲宝宝近日已完成2.5亿元D轮融资，投资方为达晨财智和深创投，泰合资本担任独家财务顾问。1月5日融资买入2751.18万元，融资偿还1724.04万元，融资净买入1027.13万元，当前融资余额为1.90亿元。,,鲸媒体,搜狐财经
25,81761252,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-07 10:25:27,2021-01-07 10:25:29,0.114992789924,0.884965479374,2,0.942461874336,0,-0.0306938648224,2021-01-07 10:25:42,2分钟看懂5种教育公司借壳上市游戏规则,本期校长邦大学与您分享“2分钟看懂5种教育公司借壳上市游戏规则”上市壳公司将全部业务和资产转让给拟借壳企业的控股股东，并同时向其增发新股，换取其所持有的拟上市企业股份。,,校长邦,搜狐财经
26,81784171,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-07 15:51:00,2021-01-07 15:51:00,0.938354551792,0.00525504210964,1,0.474432318006,1,0.692423149943,2021-01-07 15:51:01,国联证券--社会服务行业2021年度策略：聚焦景气赛道，精选优势成长【行业研究】,阳光总在风雨后，2021年聚焦景气赛道，精选优势成长。年轻一代消费群体的崛起，护肤意识提升，化妆品行业近年来增速超过社会消费品零售总额增速，推动化妆品国货崛起。,国联证券,,金融界
27,81785009,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-07 16:01:05,2021-01-07 16:01:06,0.269544273615,0.728650391102,2,0.863422527909,0,0.0133475959301,2021-01-07 16:01:06,投资者提问：公司内生业绩增长缓慢情况下，外延并购又多年无实质性进展，目前又...,公司将在相关进展触及信息披露标准时进行信息披露。本信息由新浪财经从公开信息中摘录，不构成任何投资建议。,问董秘,,新浪财经
28,81785787,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-07 16:11:30,2021-01-07 16:11:32,0.969191789627,0.00537757109851,1,0.489973465912,1,0.760050010681,2021-01-07 16:11:41,国联证券--社会服务行业2021年度策略：聚焦景气赛道 精选优势成长,阳光总在风雨后，2021年聚焦景气赛道，精选优势成长。年轻一代消费群体的崛起，护肤意识提升，化妆品行业近年来增速超过社会消费品零售总额增速，推动化妆品国货崛起。,金融界,,同花顺
29,81798370,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-07 19:05:50,2021-01-07 19:05:50,0.999568641186,0.000299570005154,1,0.500083890598,1,0.717559888959,2021-01-07 19:05:54,社会服务行业2021年度策略：聚焦景气赛道 精选优势成长,阳光总在风雨后，2021年聚焦景气赛道，精选优势成长。年轻一代消费群体的崛起，护肤意识提升，化妆品行业近年来增速超过社会消费品零售总额增速，推动化妆品国货崛起。,国联证券股份有限公司,徐艺,新浪财经
30,81810227,002607.XSHE,A,E,2607,中公教育,XSHE,49800,2021-01-08 01:20:18,2021-01-08 01:20:19,0.311120539904,0.688437283039,2,0.843997552991,1,0.414744544029,2021-01-08 01:20:20,美吉姆(002621)：2019年业绩符合预期 短期调整后早教行业集中度有望提升,2019 年业绩符合预期，20Q1 经营压力较大。EPS0.2 元，同比增长300%。2019 年机械制造业务实现收入1.35 亿，同比下降9.47%，毛利率45.46%，同比提高6.98pct。,上海申银万国证券研究所有限公司,,腾讯网
