,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite
0,81613579,600132.XSHG,A,E,600132,重庆啤酒,XSHG,714,2021-01-05 09:18:53,2021-01-05 09:19:03,0.000394665403292,0.999293804169,2,0.99949113687,-1,-0.546356868744,2021-01-05 09:19:14,重庆啤酒连续5日遭北上资金净卖出，累计卖出5467.85万元,重庆啤酒01月04日陆股通净卖出851.59万元。重庆啤酒近5日陆股通资金呈现持续卖出状态，近5日北上资金累计净卖出5467.85万元，外资近期有持续流出的迹象。,同花顺AI资讯社,,同花顺
1,81619034,600132.XSHG,A,E,600132,重庆啤酒,XSHG,714,2021-01-05 10:08:19,2021-01-05 10:08:20,0.963664412498,0.00248997891322,1,0.484322185162,0,0.0838414111308,2021-01-05 10:08:24,酿酒行业狂飙：贵州茅台股价站上2000元 10只股价超百元 中信证券：紧抱龙头股,水井坊股价突破100元关口创下历史新高，目前A股酿酒行业中有1只千元股，贵州茅台今日股价再度站上2000元关口并创出历史新高。上交所决定对贵州茅台酒股份有限公司时任董事长高卫东予以监管关注。,金融界网,,金融界
2,81620932,600132.XSHG,A,E,600132,重庆啤酒,XSHG,714,2021-01-05 10:29:15,2021-01-05 10:29:16,0.95017772913,0.0299935340881,1,0.505082398653,0,0.0202855415642,2021-01-05 10:29:22,酿酒行业狂飙：贵州茅台股价站上2000元 10只股价超百元 中信证券：紧抱龙头股,水井坊股价突破100元关口创下历史新高，目前A股酿酒行业中有1只千元股，贵州茅台今日股价再度站上2000元关口并创出历史新高。上交所决定对贵州茅台酒股份有限公司时任董事长高卫东予以监管关注。,金融界,,同花顺
3,81642059,600132.XSHG,A,E,600132,重庆啤酒,XSHG,714,2021-01-05 16:04:34,2021-01-05 16:04:35,0.00147790380288,0.998381853104,2,0.999120805005,1,0.812252897024,2021-01-05 16:04:36,重庆啤酒01月05日大涨，股价创历史新高,截至今日收盘，重庆啤酒上涨7.90%，收盘价为130.12元，收盘价创历史新高。重庆啤酒股份有限公司是我国啤酒行业中仅有的四家上市公司之一，主要从事啤酒的生产和销售。,同花顺AI资讯社,,同花顺
4,81713183,600132.XSHG,A,E,600132,重庆啤酒,XSHG,714,2021-01-06 15:55:37,2021-01-06 15:55:42,0.778825223446,0.217586144805,1,0.606998756528,-1,-0.623468250036,2021-01-06 15:55:46,因公司决议纠纷 兰州黄河两大股东再诉公堂,兰州黄河企业股份有限公司开盘股价10.80元/股，盘中持续震荡下滑。,北京商报,,同花顺
5,81713864,600132.XSHG,A,E,600132,重庆啤酒,XSHG,714,2021-01-06 16:03:48,2021-01-06 16:03:59,0.00340633746237,0.996151506901,2,0.997854675632,1,0.611494156718,2021-01-06 16:04:03,重庆啤酒01月06日继续上涨，股价创历史新高,截至今日收盘，重庆啤酒上涨0.48%，收盘价为130.74元，盘中股价最高触及133.33元，股价创历史新高。重庆啤酒股份有限公司是我国啤酒行业中仅有的四家上市公司之一，主要从事啤酒的生产和销售。,同花顺AI资讯社,,同花顺
6,81744973,600132.XSHG,A,E,600132,重庆啤酒,XSHG,714,2021-01-07 07:42:37,2021-01-07 07:43:04,0.000194058098714,0.999794781208,2,0.999891810257,0,0.00987782999873,2021-01-07 07:43:05,重庆啤酒(600132)融资融券信息(01-06),重庆啤酒2021年1月6日融资净买额-6，586，970元，融券余额156，873，941元。,东方财富Choice数据,财智星,东方财富网
7,81880822,600132.XSHG,A,E,600132,重庆啤酒,XSHG,714,2021-01-08 22:17:34,2021-01-08 22:17:35,0.00207596947439,0.997799575329,2,0.998837560066,1,0.571111869812,2021-01-08 22:26:11,重庆啤酒(600132)点评报告：嘉士伯资产注入动作开启 西部寡头呼之欲出,重庆啤酒股份有限公司以及公司控股股东嘉士伯啤酒厂有限公司拟以其资产及/或现金出资，双方共同向重庆嘉酿啤酒有限公司增资，本次交易后，目标公司应仍为上市公司的控股子公司。,腾讯自选股,,新浪财经
8,81881839,600132.XSHG,A,E,600132,重庆啤酒,XSHG,714,2021-01-08 22:48:38,2021-01-08 22:48:39,0.00838194601238,0.991323828697,2,0.995514801703,0,0.174853765965,2021-01-08 22:52:10,重庆啤酒(600132)点评报告：嘉士伯资产注入动作开启 西部寡头呼之欲出,重庆啤酒股份有限公司以及公司控股股东嘉士伯啤酒厂有限公司拟以其资产及/或现金出资，双方共同向重庆嘉酿啤酒有限公司增资，本次交易后，目标公司应仍为上市公司的控股子公司。,民生证券股份有限公司,,腾讯网
9,82002842,600132.XSHG,A,E,600132,重庆啤酒,XSHG,714,2021-01-12 08:05:54,2021-01-12 08:06:22,0.00032290929812,0.99927765131,2,0.999439105959,0,0.0264952749014,2021-01-12 08:06:30,重庆啤酒：1月11日融资净偿还192.44万元 上一交易日净偿还270.97万元,1月11日融资买入574.75万元，融资偿还767.19万元，融资净偿还192.44万元，当前融资余额为1.51亿元。重庆啤酒1月11日融资融券余额较昨日减少788.52万元至2.02亿元。,同花顺金融研究中心,,同花顺
